sensor_key,distance_threshold,outlier_threshold,remove_intersections,score_threshold,Simulation Duration (seconds),Packet Attempts (Retransmission Included),Successful Transmission Count,Transmission Count,Failed Packet Attempts,Time Spent for Successful Transmissions (seconds),Sent Data Size (byte),Total Energy Consumption (J),Hardware Sleep Mode Energy Consumption (J),Hardware Awakening Mode Energy Consumption (J),Hardware Active Mode Energy Consumption (J),Hardware Collection Mode Energy Consumption (J),Hardware Shutdown Mode Energy Consumption (J),Lorawan Module Energy Consumption (J),LoRaWAN_Sleep_Energy (J),LoRaWAN_Sleep_Time (seconds),LoRaWAN_Standby_Energy (J),LoRaWAN_Standby_Time (seconds),LoRaWAN_TX_Energy (J),LoRaWAN_TX_Time (seconds),LoRaWAN_RX_Energy (J),LoRaWAN_RX_Time (seconds)
t7-2,7500.0,2.0,0.0,0.0,86400.0,657.0,216.0,268.0,441.0,4120.19,4103.0,48100.2,19.556,27.225,45226.4,2673.0,7.04,146.894,0.636493,84865.7,1.44197,205.996,121.314,866.525,23.5023,419.684
cc6,7500.0,2.0,0.0,0.0,86400.0,652.0,494.0,507.0,158.0,8947.13,9385.0,48094.1,32.1658,36.3,45193.0,2673.0,8.8,150.878,0.635693,84759.0,1.02422,146.317,120.39,859.931,28.8275,514.777
t14-2,7500.0,2.0,0.0,0.0,86400.0,651.0,296.0,335.0,355.0,6767.64,5623.0,48104.2,11.275,18.15,45253.5,2673.0,3.52,144.806,0.636608,84881.0,1.5039,214.843,121.129,865.206,21.537,384.59
t1-1,7500.0,2.0,0.0,0.0,86400.0,655.0,150.0,209.0,505.0,4918.03,2849.0,48093.3,14.025,18.15,45248.0,2673.0,3.52,136.703,0.637397,84986.3,1.89535,270.765,121.314,866.525,12.857,229.589
ec7,7500.0,2.0,0.0,0.0,86400.0,654.0,302.0,341.0,352.0,6407.79,5737.0,48096.4,15.4,18.15,45245.2,2673.0,3.52,141.131,0.637064,84941.8,1.60394,229.135,121.129,865.206,17.761,317.161
m8,8000.0,3.0,0.0,0.0,86400.0,651.0,208.0,255.0,443.0,9562.7,3951.0,48095.1,11.55,9.075,45261.2,2673.0,1.76,138.567,0.637097,84946.3,1.7995,257.071,121.129,865.206,15.0016,267.887
m3,8000.0,3.0,0.0,0.0,86400.0,654.0,124.0,188.0,530.0,2831.27,2355.0,48092.8,11.55,9.075,45261.2,2673.0,1.76,136.245,0.637471,84996.1,1.91712,273.875,121.498,867.844,12.1918,217.711
m7,8000.0,3.0,0.0,0.0,86400.0,657.0,221.0,271.0,436.0,5606.05,4198.0,48085.6,32.1072,36.3,45193.1,2673.0,8.8,142.259,0.636269,84835.8,1.68178,240.255,121.314,866.525,18.6276,332.636
m9,8000.0,3.0,0.0,0.0,86400.0,656.0,515.0,525.0,141.0,9941.73,9784.0,48108.7,18.3158,27.225,45228.9,2673.0,7.04,154.155,0.63597,84796.0,0.902415,128.916,121.129,865.206,31.4874,562.274
t2-3,8000.0,3.0,0.0,0.0,86400.0,655.0,99.0,163.0,556.0,6165.29,1880.0,48092.2,9.9,18.15,45256.2,2673.0,3.52,131.447,0.637891,85052.2,2.1888,312.686,121.867,870.482,6.75329,120.594
t7-1,8000.0,3.0,0.0,0.0,86400.0,652.0,267.0,308.0,385.0,8544.53,5072.0,48101.3,12.65,18.15,45250.7,2673.0,3.52,143.244,0.63671,84894.7,1.6904,241.486,121.314,866.525,19.6034,350.061
t1-2,8000.0,3.0,0.0,0.0,86400.0,653.0,223.0,268.0,430.0,10027.1,4236.0,48107.7,11.275,18.15,45253.5,2673.0,3.52,148.273,0.636192,84825.7,1.48415,212.021,121.314,866.525,24.8387,443.548
t2-2,8000.0,3.0,0.0,0.0,86400.0,655.0,342.0,371.0,313.0,11989.8,6497.0,48089.1,32.1077,36.3,45193.1,2673.0,8.8,145.796,0.635964,84795.2,1.55022,221.459,120.944,863.887,22.6656,404.742
t7-2,8000.0,3.0,0.0,0.0,86400.0,651.0,190.0,246.0,461.0,2471.15,3609.0,48095.2,14.025,18.15,45248.0,2673.0,3.52,138.566,0.637054,84940.5,1.8359,262.271,121.129,865.206,14.964,267.215
t1-1,8000.0,3.0,0.0,0.0,86400.0,657.0,189.0,245.0,468.0,3337.84,3590.0,48087.8,26.675,27.225,45212.2,2673.0,7.04,141.614,0.636788,84905.0,1.66649,238.07,121.314,866.525,17.9973,321.38
ec7,8000.0,3.0,0.0,0.0,86400.0,657.0,173.0,228.0,484.0,6465.55,3286.0,48081.9,26.8226,27.225,45211.9,2673.0,7.04,135.932,0.637303,84973.7,1.97275,281.822,121.314,866.525,12.0083,214.434
t3-1,8000.0,3.0,0.0,0.0,86400.0,656.0,284.0,326.0,372.0,5843.86,5395.0,48091.1,24.3854,27.225,45216.8,2673.0,7.04,142.685,0.636817,84908.9,1.62103,231.576,121.129,865.206,19.2979,344.605
t2-3,5000.0,3.0,0.0,0.0,86400.0,657.0,122.0,182.0,535.0,7659.81,2317.0,48108.9,11.55,9.075,45261.2,2673.0,1.76,152.316,0.635409,84721.2,1.35897,194.139,121.498,867.844,28.8234,514.703
t1-2,5000.0,3.0,0.0,0.0,86400.0,655.0,236.0,282.0,419.0,7541.34,4483.0,48081.3,32.5876,36.3,45192.1,2673.0,8.8,138.452,0.636785,84904.7,1.62899,232.712,120.944,863.887,15.242,272.179
t2-2,5000.0,3.0,0.0,0.0,86400.0,656.0,134.0,193.0,522.0,7094.72,2545.0,48096.3,11.275,18.15,45253.5,2673.0,3.52,136.942,0.636897,84919.6,1.98963,284.233,121.683,869.163,12.6327,225.583
t1-1,5000.0,3.0,0.0,0.0,86400.0,652.0,60.0,130.0,592.0,4430.17,1139.0,48086.0,12.65,18.15,45250.7,2673.0,3.52,127.949,0.637985,85064.7,2.29731,328.187,121.683,869.163,3.33054,59.4739
ec7,5000.0,3.0,0.0,0.0,86400.0,656.0,147.0,210.0,509.0,1244.05,2792.0,48078.2,26.675,27.225,45212.2,2673.0,7.04,132.06,0.637616,85015.5,2.06027,294.325,121.129,865.206,8.23368,147.03
cc3,5000.0,2.0,0.0,0.0,86400.0,654.0,366.0,395.0,288.0,8696.09,6953.0,48104.9,11.55,9.075,45261.2,2673.0,1.76,148.34,0.636297,84839.6,1.21441,173.487,120.944,863.887,25.5451,456.163
m8,5000.0,2.0,0.0,0.0,86400.0,652.0,350.0,378.0,302.0,11522.6,6649.0,48104.3,11.55,9.075,45261.2,2673.0,1.76,147.728,0.636348,84846.4,1.27898,182.711,120.944,863.887,24.868,444.072
m7,5000.0,2.0,0.0,0.0,86400.0,653.0,271.0,314.0,382.0,6068.9,5148.0,48110.0,9.9,18.15,45256.2,2673.0,3.52,149.194,0.635975,84796.7,1.47254,210.363,121.129,865.206,25.9562,463.503
