sensor_key,distance_threshold,outlier_threshold,remove_intersections,score_threshold,Simulation Duration (seconds),Packet Attempts (Retransmission Included),Successful Transmission Count,Transmission Count,Failed Packet Attempts,Time Spent for Successful Transmissions (seconds),Sent Data Size (byte),Total Energy Consumption (J),Hardware Sleep Mode Energy Consumption (J),Hardware Awakening Mode Energy Consumption (J),Hardware Active Mode Energy Consumption (J),Hardware Collection Mode Energy Consumption (J),Hardware Shutdown Mode Energy Consumption (J),Lorawan Module Energy Consumption (J),LoRaWAN_Sleep_Energy (J),LoRaWAN_Sleep_Time (seconds),LoRaWAN_Standby_Energy (J),LoRaWAN_Standby_Time (seconds),LoRaWAN_TX_Energy (J),LoRaWAN_TX_Time (seconds),LoRaWAN_RX_Energy (J),LoRaWAN_RX_Time (seconds)
cc1,3500.0,0.0,0.0,0.0,86400.0,657.0,540.0,549.0,117.0,7848.43,10259.0,48108.2,22.55,27.225,45220.5,2673.0,7.04,157.928,0.635574,84743.2,0.585908,83.7012,121.314,866.525,35.3927,632.013
cc11,3500.0,0.0,0.0,0.0,86400.0,654.0,467.0,484.0,187.0,8377.94,8872.0,48114.2,11.55,9.075,45261.2,2673.0,1.76,157.695,0.635414,84721.9,0.740229,105.747,121.867,870.482,34.4518,615.211
t2-3,3500.0,0.0,0.0,0.0,86400.0,657.0,328.0,363.0,329.0,7669.11,6231.0,48093.6,32.6068,36.3,45192.1,2673.0,8.8,150.767,0.635558,84741.1,1.24939,178.484,121.314,866.525,27.5687,492.298
ec5,3500.0,0.0,0.0,0.0,86400.0,658.0,285.0,327.0,373.0,5909.73,5414.0,48105.4,12.375,18.15,45249.1,2673.0,5.28,147.502,0.636738,84898.4,1.35479,193.541,121.498,867.844,24.0125,428.794
m18,3500.0,0.0,0.0,0.0,86400.0,642.0,639.0,639.0,3.0,2509.49,12140.0,48100.1,27.6669,27.225,45210.2,2673.0,7.04,154.948,0.63607,84809.3,0.0206951,2.95644,118.544,846.742,35.7478,638.353
t9,3500.0,0.0,0.0,0.0,86400.0,653.0,516.0,530.0,137.0,5104.44,9803.0,48106.6,25.2211,27.225,45215.1,2673.0,7.04,159.035,0.635363,84715.1,0.435875,62.2679,120.575,861.25,37.3887,667.656
ec3,3500.0,0.0,0.0,0.0,86400.0,652.0,561.0,567.0,91.0,7646.88,10658.0,48106.4,27.6432,27.225,45210.3,2673.0,7.04,161.245,0.635036,84671.4,0.383388,54.7697,120.39,859.931,39.8366,711.369
m2,3500.0,0.0,0.0,0.0,86400.0,651.0,288.0,327.0,363.0,7690.68,5471.0,48110.6,9.9,18.15,45256.2,2673.0,3.52,149.841,0.636083,84811.1,1.12027,160.039,121.314,866.525,26.7714,478.061
cc3,3500.0,0.0,0.0,0.0,86400.0,654.0,538.0,549.0,116.0,5582.07,10221.0,48115.5,11.55,9.075,45261.2,2673.0,1.76,158.934,0.636022,84803.0,0.460249,65.7499,121.129,865.206,36.7093,655.524
t7-2,3500.0,0.0,0.0,0.0,86400.0,655.0,535.0,547.0,120.0,5055.85,10164.0,48112.4,21.9453,36.3,45213.4,2673.0,8.8,158.976,0.635401,84720.1,0.483499,69.0713,120.944,863.887,36.913,659.161
