gw_key,distance_threshold,outlier_threshold,remove_intersections,gw_latitude,gw_longitude,gw_altitude
8,2000.0,0,0,41.29775893791146,27.445611013613433,60.5
12,2000.0,0,0,41.34138678147914,27.463219948129662,63.0
15,2000.0,0,0,41.35525575197459,27.37341578539232,46.0
19,2000.0,0,0,41.35455362972364,27.322385989104024,43.5
24,2000.0,0,0,41.34030555555556,27.26763888888889,44.0
27,2000.0,0,0,41.36032022548314,27.15446809140841,35.333333333333336
35,2000.0,0,0,41.350472222222216,27.10927777777778,41.0
38,2000.0,0,0,41.34797754932219,27.06120925933377,38.75
44,2000.0,0,0,41.08243039893651,27.083896308185547,50.0
50,2000.0,0,0,41.394485597199726,26.92040001921209,35.5
52,2000.0,0,0,41.341137752099584,26.90924781473091,25.0
54,2000.0,0,0,41.32264463450221,26.805112744420565,18.0
56,2000.0,0,0,41.2724457909191,26.68776468645628,18.0
58,2000.0,0,0,41.247804411549296,26.636948240663482,15.0
97,2000.0,0,0,41.20663888888889,26.607944444444453,11.0
98,2000.0,0,0,41.085861111111114,26.547277777777786,21.0
99,2000.0,0,0,41.25444444444445,27.45308333333333,56.0
64,2000.0,0,0,41.34791666666667,27.287861111111113,45.0
100,2000.0,0,0,41.36130555555556,27.22475,33.0
101,2000.0,0,0,41.785916666666665,27.129277777777766,244.0
102,2000.0,0,0,41.14247222222223,27.599138888888888,89.0
103,2000.0,0,0,41.34663888888889,27.83152777777777,111.0
104,2000.0,0,0,41.060138888888886,27.338777777777768,111.0
105,2000.0,0,0,41.27666666666666,27.01933333333333,100.0
106,2000.0,0,0,41.683166666666665,27.19808333333333,166.0
70,2000.0,0,0,41.17224087209813,27.805663781790784,128.0
77,2000.0,0,0,41.22229988264624,27.87287975203675,146.33333333333334
82,2000.0,0,0,41.283291326105626,27.954433735354037,148.0
74,2000.0,0,0,41.20252777777778,27.82125,119.0
86,2000.0,0,0,41.246888741107185,27.641153373661666,95.0
107,2000.0,0,0,41.21675000000001,27.52633333333333,76.0
10,2000.0,0,0,41.29263888888889,27.50344444444445,55.0
108,2000.0,0,0,41.42869444444444,27.367305555555557,62.0
109,2000.0,0,0,41.25591666666666,27.117361111111112,44.0
92,2000.0,0,0,40.93561131104054,26.92693420865073,115.5
72,2000.0,0,0,41.17636111111111,27.764527777777786,115.0
88,2000.0,0,0,41.242194444444436,27.684361111111112,91.0
110,2000.0,0,0,41.341166666666666,27.695055555555548,85.0
111,2000.0,0,0,41.454388888888886,27.045388888888887,63.0
112,2000.0,0,0,41.41822222222222,27.219555555555555,53.0
90,2000.0,0,0,41.30561111111111,27.52175,69.0
113,2000.0,0,0,41.256694444444435,27.73566666666667,106.0
114,2000.0,0,0,41.129583333333336,26.48005555555555,19.0
115,2000.0,0,0,41.13002777777777,27.772972222222233,95.0
3,2000.0,1,0,41.19475121938156,27.475184182423572,68.33333333333333
6,2000.0,1,0,41.26970827800464,27.564943425652384,92.0
8,2000.0,1,0,41.29775893791146,27.445611013613433,60.5
12,2000.0,1,0,41.34138678147914,27.463219948129662,63.0
15,2000.0,1,0,41.35525575197459,27.37341578539232,46.0
19,2000.0,1,0,41.35455362972364,27.322385989104024,43.5
27,2000.0,1,0,41.36032022548314,27.15446809140841,35.333333333333336
38,2000.0,1,0,41.34797754932219,27.06120925933377,38.75
44,2000.0,1,0,41.08243039893651,27.083896308185547,50.0
50,2000.0,1,0,41.394485597199726,26.92040001921209,35.5
52,2000.0,1,0,41.341137752099584,26.90924781473091,25.0
54,2000.0,1,0,41.32264463450221,26.805112744420565,18.0
56,2000.0,1,0,41.2724457909191,26.68776468645628,18.0
58,2000.0,1,0,41.247804411549296,26.636948240663482,15.0
70,2000.0,1,0,41.17224087209813,27.805663781790784,128.0
77,2000.0,1,0,41.22229988264624,27.87287975203675,146.33333333333334
82,2000.0,1,0,41.283291326105626,27.954433735354037,148.0
86,2000.0,1,0,41.246888741107185,27.641153373661666,95.0
92,2000.0,1,0,40.93561131104054,26.92693420865073,115.5
3,2000.0,2,0,41.19475121938156,27.475184182423572,68.33333333333333
15,2000.0,2,0,41.35525575197459,27.37341578539232,46.0
27,2000.0,2,0,41.36032022548314,27.15446809140841,35.333333333333336
38,2000.0,2,0,41.34797754932219,27.06120925933377,38.75
77,2000.0,2,0,41.22229988264624,27.87287975203675,146.33333333333334
38,2000.0,3,0,41.34797754932219,27.06120925933377,38.75
94,2000.0,0,1,41.79186111111111,27.27719444444445,233.0
95,2000.0,0,1,41.090138888888895,27.469055555555553,118.0
96,2000.0,0,1,41.040416666666665,26.35594444444445,12.0
0,2000.0,0,1,41.16366666666666,27.49325,87.0
3,2000.0,0,1,41.19475121938156,27.475184182423572,68.33333333333333
6,2000.0,0,1,41.26970827800464,27.564943425652384,92.0
8,2000.0,0,1,41.29775893791146,27.445611013613433,60.5
12,2000.0,0,1,41.34138678147914,27.463219948129662,63.0
15,2000.0,0,1,41.35525575197459,27.37341578539232,46.0
19,2000.0,0,1,41.35455362972364,27.322385989104024,43.5
24,2000.0,0,1,41.34030555555556,27.26763888888889,44.0
27,2000.0,0,1,41.36032022548314,27.15446809140841,35.333333333333336
35,2000.0,0,1,41.350472222222216,27.10927777777778,41.0
38,2000.0,0,1,41.34797754932219,27.06120925933377,38.75
44,2000.0,0,1,41.08243039893651,27.083896308185547,50.0
50,2000.0,0,1,41.394485597199726,26.92040001921209,35.5
52,2000.0,0,1,41.341137752099584,26.90924781473091,25.0
54,2000.0,0,1,41.32264463450221,26.805112744420565,18.0
56,2000.0,0,1,41.2724457909191,26.68776468645628,18.0
58,2000.0,0,1,41.247804411549296,26.636948240663482,15.0
97,2000.0,0,1,41.20663888888889,26.607944444444453,11.0
98,2000.0,0,1,41.085861111111114,26.547277777777786,21.0
99,2000.0,0,1,41.25444444444445,27.45308333333333,56.0
64,2000.0,0,1,41.34791666666667,27.287861111111113,45.0
100,2000.0,0,1,41.36130555555556,27.22475,33.0
101,2000.0,0,1,41.785916666666665,27.129277777777766,244.0
102,2000.0,0,1,41.14247222222223,27.599138888888888,89.0
103,2000.0,0,1,41.34663888888889,27.83152777777777,111.0
104,2000.0,0,1,41.060138888888886,27.338777777777768,111.0
105,2000.0,0,1,41.27666666666666,27.01933333333333,100.0
106,2000.0,0,1,41.683166666666665,27.19808333333333,166.0
70,2000.0,0,1,41.17224087209813,27.805663781790784,128.0
77,2000.0,0,1,41.22229988264624,27.87287975203675,146.33333333333334
82,2000.0,0,1,41.283291326105626,27.954433735354037,148.0
74,2000.0,0,1,41.20252777777778,27.82125,119.0
86,2000.0,0,1,41.246888741107185,27.641153373661666,95.0
107,2000.0,0,1,41.21675000000001,27.52633333333333,76.0
10,2000.0,0,1,41.29263888888889,27.50344444444445,55.0
108,2000.0,0,1,41.42869444444444,27.367305555555557,62.0
109,2000.0,0,1,41.25591666666666,27.117361111111112,44.0
92,2000.0,0,1,40.93561131104054,26.92693420865073,115.5
72,2000.0,0,1,41.17636111111111,27.764527777777786,115.0
88,2000.0,0,1,41.242194444444436,27.684361111111112,91.0
110,2000.0,0,1,41.341166666666666,27.695055555555548,85.0
111,2000.0,0,1,41.454388888888886,27.045388888888887,63.0
112,2000.0,0,1,41.41822222222222,27.219555555555555,53.0
90,2000.0,0,1,41.30561111111111,27.52175,69.0
113,2000.0,0,1,41.256694444444435,27.73566666666667,106.0
114,2000.0,0,1,41.129583333333336,26.48005555555555,19.0
115,2000.0,0,1,41.13002777777777,27.772972222222233,95.0
3,2000.0,1,1,41.19475121938156,27.475184182423572,68.33333333333333
6,2000.0,1,1,41.26970827800464,27.564943425652384,92.0
8,2000.0,1,1,41.29775893791146,27.445611013613433,60.5
12,2000.0,1,1,41.34138678147914,27.463219948129662,63.0
15,2000.0,1,1,41.35525575197459,27.37341578539232,46.0
19,2000.0,1,1,41.35455362972364,27.322385989104024,43.5
27,2000.0,1,1,41.36032022548314,27.15446809140841,35.333333333333336
38,2000.0,1,1,41.34797754932219,27.06120925933377,38.75
44,2000.0,1,1,41.08243039893651,27.083896308185547,50.0
50,2000.0,1,1,41.394485597199726,26.92040001921209,35.5
52,2000.0,1,1,41.341137752099584,26.90924781473091,25.0
54,2000.0,1,1,41.32264463450221,26.805112744420565,18.0
56,2000.0,1,1,41.2724457909191,26.68776468645628,18.0
58,2000.0,1,1,41.247804411549296,26.636948240663482,15.0
70,2000.0,1,1,41.17224087209813,27.805663781790784,128.0
77,2000.0,1,1,41.22229988264624,27.87287975203675,146.33333333333334
82,2000.0,1,1,41.283291326105626,27.954433735354037,148.0
86,2000.0,1,1,41.246888741107185,27.641153373661666,95.0
92,2000.0,1,1,40.93561131104054,26.92693420865073,115.5
3,2000.0,2,1,41.19475121938156,27.475184182423572,68.33333333333333
15,2000.0,2,1,41.35525575197459,27.37341578539232,46.0
27,2000.0,2,1,41.36032022548314,27.15446809140841,35.333333333333336
38,2000.0,2,1,41.34797754932219,27.06120925933377,38.75
77,2000.0,2,1,41.22229988264624,27.87287975203675,146.33333333333334
38,2000.0,3,1,41.34797754932219,27.06120925933377,38.75
140,2500.0,0,0,41.79186111111111,27.27719444444445,233.0
141,2500.0,0,0,41.090138888888895,27.469055555555553,118.0
142,2500.0,0,0,41.040416666666665,26.35594444444445,12.0
3,2500.0,0,0,41.183249801512325,27.482830889740328,73.0
12,2500.0,0,0,41.26964784218571,27.56429988599929,92.0
17,2500.0,0,0,41.31522054914032,27.467783398607875,63.33333333333334
24,2500.0,0,0,41.34280555555557,27.456888888888887,57.0
29,2500.0,0,0,41.35556316007885,27.37428907165896,46.0
32,2500.0,0,0,41.34726289154365,27.292100568199267,44.33333333333334
45,2500.0,0,0,41.35830249361518,27.157492328660933,35.333333333333336
57,2500.0,0,0,41.35814777075024,27.086187087506623,41.0
68,2500.0,0,0,41.08332788588531,27.08412696182407,50.0
74,2500.0,0,0,41.390247813879796,26.936958653777108,35.5
76,2500.0,0,0,41.34858333333335,26.886416666666666,22.0
80,2500.0,0,0,41.32327554420346,26.80628767526139,18.0
82,2500.0,0,0,41.2631115876557,26.66432724744889,12.0
88,2500.0,0,0,41.20663888888889,26.607944444444453,11.0
143,2500.0,0,0,41.085861111111114,26.547277777777786,21.0
14,2500.0,0,0,41.25444444444445,27.45308333333333,56.0
34,2500.0,0,0,41.363444444444454,27.326777777777767,43.0
42,2500.0,0,0,41.36130555555556,27.22475,33.0
62,2500.0,0,0,41.34236111111111,27.038888888888888,32.0
78,2500.0,0,0,41.336083333333335,26.922472222222233,28.0
84,2500.0,0,0,41.28483333333333,26.698777777777767,24.0
86,2500.0,0,0,41.246833333333335,26.6185,18.0
144,2500.0,0,0,41.785916666666665,27.129277777777766,244.0
145,2500.0,0,0,41.14247222222223,27.599138888888888,89.0
146,2500.0,0,0,41.34663888888889,27.83152777777777,111.0
147,2500.0,0,0,41.060138888888886,27.338777777777768,111.0
148,2500.0,0,0,41.27666666666666,27.01933333333333,100.0
149,2500.0,0,0,41.683166666666665,27.19808333333333,166.0
106,2500.0,0,0,41.183172716566155,27.815976183772545,125.0
117,2500.0,0,0,41.22252603737105,27.872867499809708,146.33333333333334
122,2500.0,0,0,41.276682178626146,27.947151208455306,148.0
127,2500.0,0,0,41.247680847425045,27.656993902654964,93.66666666666669
9,2500.0,0,0,41.21675000000001,27.52633333333333,76.0
22,2500.0,0,0,41.29523964297735,27.512273455935244,62.0
150,2500.0,0,0,41.42869444444444,27.367305555555557,62.0
151,2500.0,0,0,41.25591666666666,27.117361111111112,44.0
136,2500.0,0,0,40.93665938684315,26.927648543889195,115.5
114,2500.0,0,0,41.17636111111111,27.764527777777786,115.0
152,2500.0,0,0,41.341166666666666,27.695055555555548,85.0
153,2500.0,0,0,41.454388888888886,27.045388888888887,63.0
154,2500.0,0,0,41.41822222222222,27.219555555555555,53.0
138,2500.0,0,0,41.256694444444435,27.73566666666667,106.0
155,2500.0,0,0,41.129583333333336,26.48005555555555,19.0
110,2500.0,0,0,41.13002777777777,27.772972222222233,95.0
3,2500.0,1,0,41.183249801512325,27.482830889740328,73.0
12,2500.0,1,0,41.26964784218571,27.56429988599929,92.0
17,2500.0,1,0,41.31522054914032,27.467783398607875,63.33333333333334
29,2500.0,1,0,41.35556316007885,27.37428907165896,46.0
32,2500.0,1,0,41.34726289154365,27.292100568199267,44.33333333333334
45,2500.0,1,0,41.35830249361518,27.157492328660933,35.333333333333336
57,2500.0,1,0,41.35814777075024,27.086187087506623,41.0
68,2500.0,1,0,41.08332788588531,27.08412696182407,50.0
74,2500.0,1,0,41.390247813879796,26.936958653777108,35.5
80,2500.0,1,0,41.32327554420346,26.80628767526139,18.0
82,2500.0,1,0,41.2631115876557,26.66432724744889,12.0
106,2500.0,1,0,41.183172716566155,27.815976183772545,125.0
117,2500.0,1,0,41.22252603737105,27.872867499809708,146.33333333333334
122,2500.0,1,0,41.276682178626146,27.947151208455306,148.0
127,2500.0,1,0,41.247680847425045,27.656993902654964,93.66666666666669
22,2500.0,1,0,41.29523964297735,27.512273455935244,62.0
136,2500.0,1,0,40.93665938684315,26.927648543889195,115.5
3,2500.0,2,0,41.183249801512325,27.482830889740328,73.0
17,2500.0,2,0,41.31522054914032,27.467783398607875,63.33333333333334
29,2500.0,2,0,41.35556316007885,27.37428907165896,46.0
32,2500.0,2,0,41.34726289154365,27.292100568199267,44.33333333333334
45,2500.0,2,0,41.35830249361518,27.157492328660933,35.333333333333336
57,2500.0,2,0,41.35814777075024,27.086187087506623,41.0
106,2500.0,2,0,41.183172716566155,27.815976183772545,125.0
117,2500.0,2,0,41.22252603737105,27.872867499809708,146.33333333333334
127,2500.0,2,0,41.247680847425045,27.656993902654964,93.66666666666669
3,2500.0,3,0,41.183249801512325,27.482830889740328,73.0
57,2500.0,3,0,41.35814777075024,27.086187087506623,41.0
140,2500.0,0,1,41.79186111111111,27.27719444444445,233.0
141,2500.0,0,1,41.090138888888895,27.469055555555553,118.0
142,2500.0,0,1,41.040416666666665,26.35594444444445,12.0
3,2500.0,0,1,41.183249801512325,27.482830889740328,73.0
12,2500.0,0,1,41.26964784218571,27.56429988599929,92.0
17,2500.0,0,1,41.31522054914032,27.467783398607875,63.33333333333334
24,2500.0,0,1,41.34280555555557,27.456888888888887,57.0
29,2500.0,0,1,41.35556316007885,27.37428907165896,46.0
32,2500.0,0,1,41.34726289154365,27.292100568199267,44.33333333333334
45,2500.0,0,1,41.35830249361518,27.157492328660933,35.333333333333336
57,2500.0,0,1,41.35814777075024,27.086187087506623,41.0
68,2500.0,0,1,41.08332788588531,27.08412696182407,50.0
74,2500.0,0,1,41.390247813879796,26.936958653777108,35.5
76,2500.0,0,1,41.34858333333335,26.886416666666666,22.0
80,2500.0,0,1,41.32327554420346,26.80628767526139,18.0
82,2500.0,0,1,41.2631115876557,26.66432724744889,12.0
88,2500.0,0,1,41.20663888888889,26.607944444444453,11.0
143,2500.0,0,1,41.085861111111114,26.547277777777786,21.0
14,2500.0,0,1,41.25444444444445,27.45308333333333,56.0
34,2500.0,0,1,41.363444444444454,27.326777777777767,43.0
42,2500.0,0,1,41.36130555555556,27.22475,33.0
62,2500.0,0,1,41.34236111111111,27.038888888888888,32.0
78,2500.0,0,1,41.336083333333335,26.922472222222233,28.0
84,2500.0,0,1,41.28483333333333,26.698777777777767,24.0
86,2500.0,0,1,41.246833333333335,26.6185,18.0
144,2500.0,0,1,41.785916666666665,27.129277777777766,244.0
145,2500.0,0,1,41.14247222222223,27.599138888888888,89.0
146,2500.0,0,1,41.34663888888889,27.83152777777777,111.0
147,2500.0,0,1,41.060138888888886,27.338777777777768,111.0
148,2500.0,0,1,41.27666666666666,27.01933333333333,100.0
149,2500.0,0,1,41.683166666666665,27.19808333333333,166.0
106,2500.0,0,1,41.183172716566155,27.815976183772545,125.0
117,2500.0,0,1,41.22252603737105,27.872867499809708,146.33333333333334
122,2500.0,0,1,41.276682178626146,27.947151208455306,148.0
127,2500.0,0,1,41.247680847425045,27.656993902654964,93.66666666666669
9,2500.0,0,1,41.21675000000001,27.52633333333333,76.0
22,2500.0,0,1,41.29523964297735,27.512273455935244,62.0
150,2500.0,0,1,41.42869444444444,27.367305555555557,62.0
151,2500.0,0,1,41.25591666666666,27.117361111111112,44.0
136,2500.0,0,1,40.93665938684315,26.927648543889195,115.5
114,2500.0,0,1,41.17636111111111,27.764527777777786,115.0
152,2500.0,0,1,41.341166666666666,27.695055555555548,85.0
153,2500.0,0,1,41.454388888888886,27.045388888888887,63.0
154,2500.0,0,1,41.41822222222222,27.219555555555555,53.0
138,2500.0,0,1,41.256694444444435,27.73566666666667,106.0
155,2500.0,0,1,41.129583333333336,26.48005555555555,19.0
110,2500.0,0,1,41.13002777777777,27.772972222222233,95.0
3,2500.0,1,1,41.183249801512325,27.482830889740328,73.0
12,2500.0,1,1,41.26964784218571,27.56429988599929,92.0
17,2500.0,1,1,41.31522054914032,27.467783398607875,63.33333333333334
29,2500.0,1,1,41.35556316007885,27.37428907165896,46.0
32,2500.0,1,1,41.34726289154365,27.292100568199267,44.33333333333334
45,2500.0,1,1,41.35830249361518,27.157492328660933,35.333333333333336
57,2500.0,1,1,41.35814777075024,27.086187087506623,41.0
68,2500.0,1,1,41.08332788588531,27.08412696182407,50.0
74,2500.0,1,1,41.390247813879796,26.936958653777108,35.5
80,2500.0,1,1,41.32327554420346,26.80628767526139,18.0
82,2500.0,1,1,41.2631115876557,26.66432724744889,12.0
106,2500.0,1,1,41.183172716566155,27.815976183772545,125.0
117,2500.0,1,1,41.22252603737105,27.872867499809708,146.33333333333334
122,2500.0,1,1,41.276682178626146,27.947151208455306,148.0
127,2500.0,1,1,41.247680847425045,27.656993902654964,93.66666666666669
22,2500.0,1,1,41.29523964297735,27.512273455935244,62.0
136,2500.0,1,1,40.93665938684315,26.927648543889195,115.5
3,2500.0,2,1,41.183249801512325,27.482830889740328,73.0
17,2500.0,2,1,41.31522054914032,27.467783398607875,63.33333333333334
29,2500.0,2,1,41.35556316007885,27.37428907165896,46.0
32,2500.0,2,1,41.34726289154365,27.292100568199267,44.33333333333334
45,2500.0,2,1,41.35830249361518,27.157492328660933,35.333333333333336
57,2500.0,2,1,41.35814777075024,27.086187087506623,41.0
106,2500.0,2,1,41.183172716566155,27.815976183772545,125.0
117,2500.0,2,1,41.22252603737105,27.872867499809708,146.33333333333334
127,2500.0,2,1,41.247680847425045,27.656993902654964,93.66666666666669
3,2500.0,3,1,41.183249801512325,27.482830889740328,73.0
57,2500.0,3,1,41.35814777075024,27.086187087506623,41.0
204,3000.0,0,0,41.79186111111111,27.27719444444445,233.0
205,3000.0,0,0,41.090138888888895,27.469055555555553,118.0
206,3000.0,0,0,41.040416666666665,26.35594444444445,12.0
3,3000.0,0,0,41.182060891798784,27.480211075711704,73.0
14,3000.0,0,0,41.26975189131284,27.56479054992637,92.0
20,3000.0,0,0,41.318068516344965,27.458881187125893,61.75
38,3000.0,0,0,41.35307482839358,27.352457037570034,44.0
54,3000.0,0,0,41.346217191089615,27.27540364746233,44.5
64,3000.0,0,0,41.36384681966668,27.156272951997362,35.333333333333336
86,3000.0,0,0,41.34642202486421,27.07408109722027,39.2
94,3000.0,0,0,41.08636647481576,27.08757912043909,50.0
100,3000.0,0,0,41.4065,26.92894444444445,37.0
102,3000.0,0,0,41.3572186055561,26.89873048102516,28.0
110,3000.0,0,0,41.30858333333333,26.789777777777786,18.0
118,3000.0,0,0,41.273919716610905,26.693354952255262,18.0
116,3000.0,0,0,41.22864008911122,26.626437748282992,13.666666666666664
207,3000.0,0,0,41.085861111111114,26.547277777777786,21.0
22,3000.0,0,0,41.25444444444445,27.45308333333333,56.0
138,3000.0,0,0,41.348638888888885,27.39319444444445,49.0
60,3000.0,0,0,41.36130555555556,27.22475,33.0
108,3000.0,0,0,41.324333333333335,26.82922222222221,18.0
208,3000.0,0,0,41.785916666666665,27.129277777777766,244.0
209,3000.0,0,0,41.14247222222223,27.599138888888888,89.0
210,3000.0,0,0,41.34663888888889,27.83152777777777,111.0
211,3000.0,0,0,41.060138888888886,27.338777777777768,111.0
212,3000.0,0,0,41.27666666666666,27.01933333333333,100.0
213,3000.0,0,0,41.683166666666665,27.19808333333333,166.0
154,3000.0,0,0,41.193522693927996,27.78958360532146,122.5
174,3000.0,0,0,41.21166876302521,27.86923831326672,146.33333333333334
172,3000.0,0,0,41.278264162600024,27.951387445266825,148.0
183,3000.0,0,0,41.24146037512984,27.659904393905624,93.66666666666669
126,3000.0,0,0,41.21675000000001,27.52633333333333,76.0
29,3000.0,0,0,41.29406439419722,27.512669549697215,62.0
214,3000.0,0,0,41.42869444444444,27.367305555555557,62.0
215,3000.0,0,0,41.25591666666666,27.117361111111112,44.0
196,3000.0,0,0,40.937525863188895,26.92884429628525,115.5
216,3000.0,0,0,41.341166666666666,27.695055555555548,85.0
217,3000.0,0,0,41.454388888888886,27.045388888888887,63.0
218,3000.0,0,0,41.41822222222222,27.219555555555555,53.0
200,3000.0,0,0,41.256694444444435,27.73566666666667,106.0
219,3000.0,0,0,41.129583333333336,26.48005555555555,19.0
156,3000.0,0,0,41.13002777777777,27.772972222222233,95.0
3,3000.0,1,0,41.182060891798784,27.480211075711704,73.0
14,3000.0,1,0,41.26975189131284,27.56479054992637,92.0
20,3000.0,1,0,41.318068516344965,27.458881187125893,61.75
38,3000.0,1,0,41.35307482839358,27.352457037570034,44.0
54,3000.0,1,0,41.346217191089615,27.27540364746233,44.5
64,3000.0,1,0,41.36384681966668,27.156272951997362,35.333333333333336
86,3000.0,1,0,41.34642202486421,27.07408109722027,39.2
94,3000.0,1,0,41.08636647481576,27.08757912043909,50.0
102,3000.0,1,0,41.3572186055561,26.89873048102516,28.0
118,3000.0,1,0,41.273919716610905,26.693354952255262,18.0
116,3000.0,1,0,41.22864008911122,26.626437748282992,13.666666666666664
154,3000.0,1,0,41.193522693927996,27.78958360532146,122.5
174,3000.0,1,0,41.21166876302521,27.86923831326672,146.33333333333334
172,3000.0,1,0,41.27826416260002,27.951387445266825,148.0
183,3000.0,1,0,41.24146037512984,27.659904393905624,93.66666666666669
29,3000.0,1,0,41.29406439419722,27.512669549697215,62.0
196,3000.0,1,0,40.937525863188895,26.92884429628525,115.5
3,3000.0,2,0,41.182060891798784,27.480211075711704,73.0
20,3000.0,2,0,41.318068516344965,27.458881187125893,61.75
38,3000.0,2,0,41.35307482839358,27.352457037570034,44.0
64,3000.0,2,0,41.36384681966668,27.156272951997362,35.333333333333336
86,3000.0,2,0,41.34642202486421,27.07408109722027,39.2
102,3000.0,2,0,41.3572186055561,26.89873048102516,28.0
116,3000.0,2,0,41.22864008911122,26.626437748282992,13.666666666666664
154,3000.0,2,0,41.193522693927996,27.78958360532146,122.5
174,3000.0,2,0,41.21166876302521,27.86923831326672,146.33333333333334
183,3000.0,2,0,41.24146037512984,27.659904393905624,93.66666666666669
3,3000.0,3,0,41.182060891798784,27.480211075711704,73.0
20,3000.0,3,0,41.318068516344965,27.458881187125893,61.75
38,3000.0,3,0,41.35307482839358,27.352457037570034,44.0
86,3000.0,3,0,41.34642202486421,27.07408109722027,39.2
154,3000.0,3,0,41.193522693927996,27.78958360532146,122.5
204,3000.0,0,1,41.79186111111111,27.27719444444445,233.0
205,3000.0,0,1,41.090138888888895,27.469055555555553,118.0
206,3000.0,0,1,41.040416666666665,26.35594444444445,12.0
3,3000.0,0,1,41.182060891798784,27.480211075711704,73.0
14,3000.0,0,1,41.26975189131284,27.56479054992637,92.0
20,3000.0,0,1,41.318068516344965,27.458881187125893,61.75
38,3000.0,0,1,41.35307482839358,27.352457037570034,44.0
54,3000.0,0,1,41.346217191089615,27.27540364746233,44.5
64,3000.0,0,1,41.36384681966668,27.156272951997362,35.333333333333336
86,3000.0,0,1,41.34642202486421,27.07408109722027,39.2
94,3000.0,0,1,41.08636647481576,27.08757912043909,50.0
100,3000.0,0,1,41.4065,26.92894444444445,37.0
102,3000.0,0,1,41.3572186055561,26.89873048102516,28.0
110,3000.0,0,1,41.30858333333333,26.789777777777786,18.0
118,3000.0,0,1,41.273919716610905,26.693354952255262,18.0
116,3000.0,0,1,41.22864008911122,26.626437748282992,13.666666666666664
207,3000.0,0,1,41.085861111111114,26.547277777777786,21.0
22,3000.0,0,1,41.25444444444445,27.45308333333333,56.0
138,3000.0,0,1,41.348638888888885,27.39319444444445,49.0
60,3000.0,0,1,41.36130555555556,27.22475,33.0
108,3000.0,0,1,41.324333333333335,26.82922222222221,18.0
208,3000.0,0,1,41.785916666666665,27.129277777777766,244.0
209,3000.0,0,1,41.14247222222223,27.599138888888888,89.0
210,3000.0,0,1,41.34663888888889,27.83152777777777,111.0
211,3000.0,0,1,41.060138888888886,27.338777777777768,111.0
212,3000.0,0,1,41.27666666666666,27.01933333333333,100.0
213,3000.0,0,1,41.683166666666665,27.19808333333333,166.0
154,3000.0,0,1,41.193522693927996,27.78958360532146,122.5
174,3000.0,0,1,41.21166876302521,27.86923831326672,146.33333333333334
172,3000.0,0,1,41.278264162600024,27.951387445266825,148.0
183,3000.0,0,1,41.24146037512984,27.659904393905624,93.66666666666669
126,3000.0,0,1,41.21675000000001,27.52633333333333,76.0
29,3000.0,0,1,41.29406439419722,27.512669549697215,62.0
214,3000.0,0,1,41.42869444444444,27.367305555555557,62.0
215,3000.0,0,1,41.25591666666666,27.117361111111112,44.0
196,3000.0,0,1,40.937525863188895,26.92884429628525,115.5
216,3000.0,0,1,41.341166666666666,27.695055555555548,85.0
217,3000.0,0,1,41.454388888888886,27.045388888888887,63.0
218,3000.0,0,1,41.41822222222222,27.219555555555555,53.0
200,3000.0,0,1,41.256694444444435,27.73566666666667,106.0
219,3000.0,0,1,41.129583333333336,26.48005555555555,19.0
156,3000.0,0,1,41.13002777777777,27.772972222222233,95.0
3,3000.0,1,1,41.182060891798784,27.480211075711704,73.0
14,3000.0,1,1,41.26975189131284,27.56479054992637,92.0
20,3000.0,1,1,41.318068516344965,27.458881187125893,61.75
38,3000.0,1,1,41.35307482839358,27.352457037570034,44.0
54,3000.0,1,1,41.346217191089615,27.27540364746233,44.5
64,3000.0,1,1,41.36384681966668,27.156272951997362,35.333333333333336
86,3000.0,1,1,41.34642202486421,27.07408109722027,39.2
94,3000.0,1,1,41.08636647481576,27.08757912043909,50.0
102,3000.0,1,1,41.3572186055561,26.89873048102516,28.0
118,3000.0,1,1,41.273919716610905,26.693354952255262,18.0
116,3000.0,1,1,41.22864008911122,26.626437748282992,13.666666666666664
154,3000.0,1,1,41.193522693927996,27.78958360532146,122.5
174,3000.0,1,1,41.21166876302521,27.86923831326672,146.33333333333334
172,3000.0,1,1,41.27826416260002,27.951387445266825,148.0
183,3000.0,1,1,41.24146037512984,27.659904393905624,93.66666666666669
29,3000.0,1,1,41.29406439419722,27.512669549697215,62.0
196,3000.0,1,1,40.937525863188895,26.92884429628525,115.5
3,3000.0,2,1,41.182060891798784,27.480211075711704,73.0
20,3000.0,2,1,41.318068516344965,27.458881187125893,61.75
38,3000.0,2,1,41.35307482839358,27.352457037570034,44.0
64,3000.0,2,1,41.36384681966668,27.156272951997362,35.333333333333336
86,3000.0,2,1,41.34642202486421,27.07408109722027,39.2
102,3000.0,2,1,41.3572186055561,26.89873048102516,28.0
116,3000.0,2,1,41.22864008911122,26.626437748282992,13.666666666666664
154,3000.0,2,1,41.193522693927996,27.78958360532146,122.5
174,3000.0,2,1,41.21166876302521,27.86923831326672,146.33333333333334
183,3000.0,2,1,41.24146037512984,27.659904393905624,93.66666666666669
3,3000.0,3,1,41.182060891798784,27.480211075711704,73.0
20,3000.0,3,1,41.318068516344965,27.458881187125893,61.75
38,3000.0,3,1,41.35307482839358,27.352457037570034,44.0
86,3000.0,3,1,41.34642202486421,27.07408109722027,39.2
154,3000.0,3,1,41.193522693927996,27.78958360532146,122.5
