gw_key,distance_threshold,outlier_threshold,remove_intersections,score_threshold,gw_latitude,gw_longitude,gw_altitude
13,2000.0,0,0,0.001,41.18147222222222,27.813305555555555,136.0
4,2000.0,0,0,0.001,41.2478044115493,26.63694824066348,15.0
6,2000.0,0,0,0.001,41.341137752099584,26.909247814730904,25.0
14,2000.0,0,0,0.001,41.08586111111112,26.54727777777778,21.0
15,2000.0,0,0,0.001,41.090138888888895,27.46905555555556,118.0
16,2000.0,0,0,0.001,41.078138888888894,27.076527777777777,31.0
8,2000.0,0,0,0.001,41.3226446345022,26.805112744420565,18.0
17,2000.0,0,0,0.001,41.42869444444444,27.36730555555556,62.0
18,2000.0,0,0,0.001,41.35047222222222,27.10927777777778,41.0
19,2000.0,0,0,0.001,41.34280555555556,27.456888888888887,57.0
20,2000.0,0,0,0.001,41.41822222222222,27.219555555555555,53.0
21,2000.0,0,0,0.001,41.27666666666666,27.01933333333333,100.0
22,2000.0,0,0,0.001,41.26191666666666,27.548111111111112,83.0
23,2000.0,0,0,0.001,41.19519444444444,27.46575,70.0
24,2000.0,0,0,0.001,41.30561111111111,27.52175,69.0
25,2000.0,0,0,0.001,41.364694444444446,27.061805555555555,38.0
26,2000.0,0,0,0.001,41.785916666666665,27.129277777777776,244.0
10,2000.0,0,0,0.001,41.39448559719973,26.92040001921209,35.5
27,2000.0,0,0,0.001,41.34663888888889,27.831527777777776,111.0
28,2000.0,0,0,0.001,40.94847222222222,26.931,102.0
29,2000.0,0,0,0.001,41.142472222222224,27.599138888888888,89.0
0,2000.0,1,0,0.001,41.24688874110719,27.641153373661663,95.0
2,2000.0,1,0,0.001,41.34763321363387,27.33523815136303,45.5
4,2000.0,1,0,0.001,41.2478044115493,26.63694824066348,15.0
6,2000.0,1,0,0.001,41.341137752099584,26.909247814730904,25.0
8,2000.0,1,0,0.001,41.3226446345022,26.805112744420565,18.0
10,2000.0,1,0,0.001,41.39448559719973,26.92040001921209,35.5
0,2000.0,0,1,0.001,41.24688874110719,27.641153373661663,95.0
12,2000.0,0,1,0.001,41.060138888888886,27.33877777777777,111.0
2,2000.0,0,1,0.001,41.34763321363387,27.33523815136303,45.5
13,2000.0,0,1,0.001,41.18147222222222,27.813305555555555,136.0
4,2000.0,0,1,0.001,41.2478044115493,26.63694824066348,15.0
6,2000.0,0,1,0.001,41.341137752099584,26.909247814730904,25.0
14,2000.0,0,1,0.001,41.08586111111112,26.54727777777778,21.0
15,2000.0,0,1,0.001,41.090138888888895,27.46905555555556,118.0
16,2000.0,0,1,0.001,41.078138888888894,27.076527777777777,31.0
8,2000.0,0,1,0.001,41.3226446345022,26.805112744420565,18.0
17,2000.0,0,1,0.001,41.42869444444444,27.36730555555556,62.0
18,2000.0,0,1,0.001,41.35047222222222,27.10927777777778,41.0
19,2000.0,0,1,0.001,41.34280555555556,27.456888888888887,57.0
20,2000.0,0,1,0.001,41.41822222222222,27.219555555555555,53.0
21,2000.0,0,1,0.001,41.27666666666666,27.01933333333333,100.0
22,2000.0,0,1,0.001,41.26191666666666,27.548111111111112,83.0
23,2000.0,0,1,0.001,41.19519444444444,27.46575,70.0
24,2000.0,0,1,0.001,41.30561111111111,27.52175,69.0
25,2000.0,0,1,0.001,41.364694444444446,27.061805555555555,38.0
26,2000.0,0,1,0.001,41.785916666666665,27.129277777777776,244.0
10,2000.0,0,1,0.001,41.39448559719973,26.92040001921209,35.5
27,2000.0,0,1,0.001,41.34663888888889,27.831527777777776,111.0
28,2000.0,0,1,0.001,40.94847222222222,26.931,102.0
29,2000.0,0,1,0.001,41.142472222222224,27.599138888888888,89.0
0,2000.0,1,1,0.001,41.24688874110719,27.641153373661663,95.0
2,2000.0,1,1,0.001,41.34763321363387,27.33523815136303,45.5
4,2000.0,1,1,0.001,41.2478044115493,26.63694824066348,15.0
6,2000.0,1,1,0.001,41.341137752099584,26.909247814730904,25.0
8,2000.0,1,1,0.001,41.3226446345022,26.805112744420565,18.0
10,2000.0,1,1,0.001,41.39448559719973,26.92040001921209,35.5
0,2500.0,0,0,0.001,41.247145805803264,27.623600276815186,95.0
16,2500.0,0,0,0.001,41.060138888888886,27.33877777777777,111.0
2,2500.0,0,0,0.001,41.35209130854141,27.33317923816259,45.5
17,2500.0,0,0,0.001,41.18147222222222,27.813305555555555,136.0
4,2500.0,0,0,0.001,41.24741745568852,26.634537592070465,15.0
6,2500.0,0,0,0.001,41.36552773244236,26.899134455837164,28.0
18,2500.0,0,0,0.001,41.08586111111112,26.54727777777778,21.0
19,2500.0,0,0,0.001,41.090138888888895,27.46905555555556,118.0
20,2500.0,0,0,0.001,41.078138888888894,27.076527777777777,31.0
10,2500.0,0,0,0.001,41.32327554420346,26.80628767526139,18.0
21,2500.0,0,0,0.001,41.42869444444444,27.36730555555556,62.0
12,2500.0,0,0,0.001,41.359909398300914,27.08766909248578,39.5
22,2500.0,0,0,0.001,41.34280555555556,27.456888888888887,57.0
23,2500.0,0,0,0.001,41.41822222222222,27.219555555555555,53.0
24,2500.0,0,0,0.001,41.27666666666666,27.01933333333333,100.0
25,2500.0,0,0,0.001,41.26191666666666,27.548111111111112,83.0
26,2500.0,0,0,0.001,41.19519444444444,27.46575,70.0
27,2500.0,0,0,0.001,41.30561111111111,27.52175,69.0
28,2500.0,0,0,0.001,41.785916666666665,27.129277777777776,244.0
14,2500.0,0,0,0.001,41.4065,26.928944444444447,37.0
29,2500.0,0,0,0.001,41.34663888888889,27.831527777777776,111.0
8,2500.0,0,0,0.001,41.336083333333335,26.922472222222225,28.0
30,2500.0,0,0,0.001,40.94847222222222,26.931,102.0
31,2500.0,0,0,0.001,41.142472222222224,27.599138888888888,89.0
0,2500.0,1,0,0.001,41.247145805803264,27.623600276815186,95.0
2,2500.0,1,0,0.001,41.35209130854141,27.33317923816259,45.5
4,2500.0,1,0,0.001,41.24741745568852,26.634537592070465,15.0
6,2500.0,1,0,0.001,41.36552773244236,26.899134455837164,28.0
10,2500.0,1,0,0.001,41.32327554420346,26.80628767526139,18.0
12,2500.0,1,0,0.001,41.359909398300914,27.08766909248578,39.5
0,2500.0,0,1,0.001,41.247145805803264,27.623600276815186,95.0
16,2500.0,0,1,0.001,41.060138888888886,27.33877777777777,111.0
2,2500.0,0,1,0.001,41.35209130854141,27.33317923816259,45.5
17,2500.0,0,1,0.001,41.18147222222222,27.813305555555555,136.0
4,2500.0,0,1,0.001,41.24741745568852,26.634537592070465,15.0
6,2500.0,0,1,0.001,41.36552773244236,26.899134455837164,28.0
18,2500.0,0,1,0.001,41.08586111111112,26.54727777777778,21.0
19,2500.0,0,1,0.001,41.090138888888895,27.46905555555556,118.0
20,2500.0,0,1,0.001,41.078138888888894,27.076527777777777,31.0
10,2500.0,0,1,0.001,41.32327554420346,26.80628767526139,18.0
21,2500.0,0,1,0.001,41.42869444444444,27.36730555555556,62.0
12,2500.0,0,1,0.001,41.359909398300914,27.08766909248578,39.5
22,2500.0,0,1,0.001,41.34280555555556,27.456888888888887,57.0
23,2500.0,0,1,0.001,41.41822222222222,27.219555555555555,53.0
24,2500.0,0,1,0.001,41.27666666666666,27.01933333333333,100.0
25,2500.0,0,1,0.001,41.26191666666666,27.548111111111112,83.0
26,2500.0,0,1,0.001,41.19519444444444,27.46575,70.0
27,2500.0,0,1,0.001,41.30561111111111,27.52175,69.0
28,2500.0,0,1,0.001,41.785916666666665,27.129277777777776,244.0
14,2500.0,0,1,0.001,41.4065,26.928944444444447,37.0
29,2500.0,0,1,0.001,41.34663888888889,27.831527777777776,111.0
8,2500.0,0,1,0.001,41.336083333333335,26.922472222222225,28.0
30,2500.0,0,1,0.001,40.94847222222222,26.931,102.0
31,2500.0,0,1,0.001,41.142472222222224,27.599138888888888,89.0
0,2500.0,1,1,0.001,41.247145805803264,27.623600276815186,95.0
2,2500.0,1,1,0.001,41.35209130854141,27.33317923816259,45.5
4,2500.0,1,1,0.001,41.24741745568852,26.634537592070465,15.0
6,2500.0,1,1,0.001,41.36552773244236,26.899134455837164,28.0
10,2500.0,1,1,0.001,41.32327554420346,26.80628767526139,18.0
12,2500.0,1,1,0.001,41.359909398300914,27.08766909248578,39.5
0,3000.0,0,0,0.001,41.24868188381022,27.62970087945065,95.0
22,3000.0,0,0,0.001,41.060138888888886,27.33877777777777,111.0
2,3000.0,0,0,0.001,41.35721008298898,27.33627678472287,45.5
23,3000.0,0,0,0.001,41.18147222222222,27.813305555555555,136.0
4,3000.0,0,0,0.001,41.24685328700564,26.634267470075944,15.0
9,3000.0,0,0,0.001,41.357218605556106,26.898730481025165,28.0
24,3000.0,0,0,0.001,41.08586111111112,26.54727777777778,21.0
25,3000.0,0,0,0.001,41.090138888888895,27.46905555555556,118.0
26,3000.0,0,0,0.001,41.078138888888894,27.076527777777777,31.0
6,3000.0,0,0,0.001,41.324333333333335,26.82922222222222,18.0
27,3000.0,0,0,0.001,41.42869444444444,27.36730555555556,62.0
14,3000.0,0,0,0.001,41.358760207367325,27.08726427091748,39.5
28,3000.0,0,0,0.001,41.34280555555556,27.456888888888887,57.0
29,3000.0,0,0,0.001,41.41822222222222,27.219555555555555,53.0
30,3000.0,0,0,0.001,41.27666666666666,27.01933333333333,100.0
16,3000.0,0,0,0.001,41.28112374982989,27.522981761579867,76.0
31,3000.0,0,0,0.001,41.19519444444444,27.46575,70.0
32,3000.0,0,0,0.001,41.785916666666665,27.129277777777776,244.0
18,3000.0,0,0,0.001,41.4065,26.928944444444447,37.0
12,3000.0,0,0,0.001,41.30858333333333,26.78977777777778,18.0
33,3000.0,0,0,0.001,41.34663888888889,27.831527777777776,111.0
34,3000.0,0,0,0.001,40.94847222222222,26.931,102.0
35,3000.0,0,0,0.001,41.142472222222224,27.599138888888888,89.0
0,3000.0,1,0,0.001,41.24868188381022,27.62970087945065,95.0
2,3000.0,1,0,0.001,41.35721008298898,27.33627678472287,45.5
4,3000.0,1,0,0.001,41.24685328700564,26.634267470075944,15.0
9,3000.0,1,0,0.001,41.357218605556106,26.898730481025165,28.0
14,3000.0,1,0,0.001,41.358760207367325,27.08726427091748,39.5
16,3000.0,1,0,0.001,41.28112374982989,27.522981761579867,76.0
9,3000.0,2,0,0.001,41.357218605556106,26.898730481025165,28.0
0,3000.0,0,1,0.001,41.24868188381022,27.62970087945065,95.0
22,3000.0,0,1,0.001,41.060138888888886,27.33877777777777,111.0
2,3000.0,0,1,0.001,41.35721008298898,27.33627678472287,45.5
23,3000.0,0,1,0.001,41.18147222222222,27.813305555555555,136.0
4,3000.0,0,1,0.001,41.24685328700564,26.634267470075944,15.0
9,3000.0,0,1,0.001,41.357218605556106,26.898730481025165,28.0
24,3000.0,0,1,0.001,41.08586111111112,26.54727777777778,21.0
25,3000.0,0,1,0.001,41.090138888888895,27.46905555555556,118.0
26,3000.0,0,1,0.001,41.078138888888894,27.076527777777777,31.0
6,3000.0,0,1,0.001,41.324333333333335,26.82922222222222,18.0
27,3000.0,0,1,0.001,41.42869444444444,27.36730555555556,62.0
14,3000.0,0,1,0.001,41.358760207367325,27.08726427091748,39.5
28,3000.0,0,1,0.001,41.34280555555556,27.456888888888887,57.0
29,3000.0,0,1,0.001,41.41822222222222,27.219555555555555,53.0
30,3000.0,0,1,0.001,41.27666666666666,27.01933333333333,100.0
16,3000.0,0,1,0.001,41.28112374982989,27.522981761579867,76.0
31,3000.0,0,1,0.001,41.19519444444444,27.46575,70.0
32,3000.0,0,1,0.001,41.785916666666665,27.129277777777776,244.0
18,3000.0,0,1,0.001,41.4065,26.928944444444447,37.0
12,3000.0,0,1,0.001,41.30858333333333,26.78977777777778,18.0
33,3000.0,0,1,0.001,41.34663888888889,27.831527777777776,111.0
34,3000.0,0,1,0.001,40.94847222222222,26.931,102.0
35,3000.0,0,1,0.001,41.142472222222224,27.599138888888888,89.0
0,3000.0,1,1,0.001,41.24868188381022,27.62970087945065,95.0
2,3000.0,1,1,0.001,41.35721008298898,27.33627678472287,45.5
4,3000.0,1,1,0.001,41.24685328700564,26.634267470075944,15.0
9,3000.0,1,1,0.001,41.357218605556106,26.898730481025165,28.0
14,3000.0,1,1,0.001,41.358760207367325,27.08726427091748,39.5
16,3000.0,1,1,0.001,41.28112374982989,27.522981761579867,76.0
9,3000.0,2,1,0.001,41.357218605556106,26.898730481025165,28.0
0,3500.0,0,0,0.001,41.24660875335013,27.638961984826008,95.0
24,3500.0,0,0,0.001,41.060138888888886,27.33877777777777,111.0
2,3500.0,0,0,0.001,41.358963522066254,27.33782557210558,45.5
25,3500.0,0,0,0.001,41.18147222222222,27.813305555555555,136.0
4,3500.0,0,0,0.001,41.24622124230728,26.63551196612192,15.0
9,3500.0,0,0,0.001,41.35822461085236,26.896561500761543,28.0
26,3500.0,0,0,0.001,41.08586111111112,26.54727777777778,21.0
27,3500.0,0,0,0.001,41.090138888888895,27.46905555555556,118.0
28,3500.0,0,0,0.001,41.078138888888894,27.076527777777777,31.0
6,3500.0,0,0,0.001,41.324333333333335,26.82922222222222,18.0
29,3500.0,0,0,0.001,41.42869444444444,27.36730555555556,62.0
14,3500.0,0,0,0.001,41.35419142044589,27.085586241489896,39.5
16,3500.0,0,0,0.001,41.32421273469533,27.48932922314649,63.0
30,3500.0,0,0,0.001,41.41822222222222,27.219555555555555,53.0
31,3500.0,0,0,0.001,41.27666666666666,27.01933333333333,100.0
18,3500.0,0,0,0.001,41.26191666666666,27.548111111111112,83.0
32,3500.0,0,0,0.001,41.19519444444444,27.46575,70.0
33,3500.0,0,0,0.001,41.785916666666665,27.129277777777776,244.0
20,3500.0,0,0,0.001,41.4065,26.928944444444447,37.0
12,3500.0,0,0,0.001,41.30858333333333,26.78977777777778,18.0
34,3500.0,0,0,0.001,41.34663888888889,27.831527777777776,111.0
35,3500.0,0,0,0.001,40.94847222222222,26.931,102.0
36,3500.0,0,0,0.001,41.142472222222224,27.599138888888888,89.0
0,3500.0,1,0,0.001,41.24660875335013,27.638961984826008,95.0
2,3500.0,1,0,0.001,41.358963522066254,27.33782557210558,45.5
4,3500.0,1,0,0.001,41.24622124230728,26.63551196612192,15.0
9,3500.0,1,0,0.001,41.35822461085236,26.896561500761543,28.0
14,3500.0,1,0,0.001,41.35419142044589,27.085586241489896,39.5
16,3500.0,1,0,0.001,41.32421273469533,27.48932922314649,63.0
9,3500.0,2,0,0.001,41.35822461085236,26.896561500761543,28.0
0,3500.0,0,1,0.001,41.24660875335013,27.638961984826008,95.0
24,3500.0,0,1,0.001,41.060138888888886,27.33877777777777,111.0
2,3500.0,0,1,0.001,41.358963522066254,27.33782557210558,45.5
25,3500.0,0,1,0.001,41.18147222222222,27.813305555555555,136.0
4,3500.0,0,1,0.001,41.24622124230728,26.63551196612192,15.0
9,3500.0,0,1,0.001,41.35822461085236,26.896561500761543,28.0
26,3500.0,0,1,0.001,41.08586111111112,26.54727777777778,21.0
27,3500.0,0,1,0.001,41.090138888888895,27.46905555555556,118.0
28,3500.0,0,1,0.001,41.078138888888894,27.076527777777777,31.0
6,3500.0,0,1,0.001,41.324333333333335,26.82922222222222,18.0
29,3500.0,0,1,0.001,41.42869444444444,27.36730555555556,62.0
14,3500.0,0,1,0.001,41.35419142044589,27.085586241489896,39.5
