gw_key,sensor_key,distance_threshold,outlier_threshold,remove_intersections,sensor_latitude,sensor_longitude,sensor_altitude
0,B,1500.0,0,0,61.4876,23.72447716666667,0.0
0,C,1500.0,0,0,61.4876,23.72447716666667,0.0
0,D,1500.0,0,0,61.4876,23.72447716666667,0.0
8,E,1500.0,0,0,61.473642777777776,23.597026805555554,0.0
9,F,1500.0,0,0,61.442388333333334,23.4855235,0.0
10,G,1500.0,0,0,61.47026555555557,23.52483741666667,0.0
11,H,1500.0,0,0,61.4632775,23.437638638888888,0.0
12,R,1500.0,0,0,61.476639722222224,23.33223580555555,0.0
13,S,1500.0,0,0,61.40298666666666,23.07322130555556,0.0
14,K,1500.0,0,0,61.34970305555557,22.967151277777766,0.0
15,L,1500.0,0,0,61.32881833333334,22.84736944444445,0.0
16,M,1500.0,0,0,61.26642444444445,22.696800444444445,0.0
6,N,1500.0,0,0,61.21319611111112,22.67778783333333,0.0
6,O,1500.0,0,0,61.1977488888889,22.64844913888889,0.0
17,P,1500.0,0,0,61.27355583333333,22.355416138888888,0.0
0,A,1500.0,1,0,61.49124555555557,23.75823291666667,0.0
0,B,1500.0,1,0,61.4876,23.72447716666667,0.0
0,C,1500.0,1,0,61.4876,23.72447716666667,0.0
0,D,1500.0,1,0,61.4876,23.72447716666667,0.0
6,N,1500.0,1,0,61.21319611111112,22.67778783333333,0.0
6,O,1500.0,1,0,61.1977488888889,22.64844913888889,0.0
0,A,1500.0,2,0,61.49124555555557,23.75823291666667,0.0
0,B,1500.0,2,0,61.4876,23.72447716666667,0.0
0,C,1500.0,2,0,61.4876,23.72447716666667,0.0
0,D,1500.0,2,0,61.4876,23.72447716666667,0.0
0,A,1500.0,3,0,61.49124555555557,23.75823291666667,0.0
0,B,1500.0,3,0,61.4876,23.72447716666667,0.0
0,C,1500.0,3,0,61.4876,23.72447716666667,0.0
0,D,1500.0,3,0,61.4876,23.72447716666667,0.0
0,A,1500.0,0,1,61.49124555555557,23.75823291666667,0.0
0,B,1500.0,0,1,61.4876,23.72447716666667,0.0
0,C,1500.0,0,1,61.4876,23.72447716666667,0.0
0,D,1500.0,0,1,61.4876,23.72447716666667,0.0
8,E,1500.0,0,1,61.473642777777776,23.597026805555554,0.0
9,F,1500.0,0,1,61.442388333333334,23.4855235,0.0
10,G,1500.0,0,1,61.47026555555557,23.52483741666667,0.0
11,H,1500.0,0,1,61.4632775,23.437638638888888,0.0
12,R,1500.0,0,1,61.476639722222224,23.33223580555555,0.0
13,S,1500.0,0,1,61.40298666666666,23.07322130555556,0.0
14,K,1500.0,0,1,61.34970305555557,22.967151277777766,0.0
15,L,1500.0,0,1,61.32881833333334,22.84736944444445,0.0
16,M,1500.0,0,1,61.26642444444445,22.696800444444445,0.0
6,N,1500.0,0,1,61.21319611111112,22.67778783333333,0.0
6,O,1500.0,0,1,61.1977488888889,22.64844913888889,0.0
17,P,1500.0,0,1,61.27355583333333,22.355416138888888,0.0
0,A,1500.0,1,1,61.49124555555557,23.75823291666667,0.0
0,B,1500.0,1,1,61.4876,23.72447716666667,0.0
0,C,1500.0,1,1,61.4876,23.72447716666667,0.0
0,D,1500.0,1,1,61.4876,23.72447716666667,0.0
6,N,1500.0,1,1,61.21319611111112,22.67778783333333,0.0
6,O,1500.0,1,1,61.1977488888889,22.64844913888889,0.0
0,A,1500.0,2,1,61.49124555555557,23.75823291666667,0.0
0,B,1500.0,2,1,61.4876,23.72447716666667,0.0
0,C,1500.0,2,1,61.4876,23.72447716666667,0.0
0,D,1500.0,2,1,61.4876,23.72447716666667,0.0
0,A,1500.0,3,1,61.49124555555557,23.75823291666667,0.0
0,B,1500.0,3,1,61.4876,23.72447716666667,0.0
0,C,1500.0,3,1,61.4876,23.72447716666667,0.0
0,D,1500.0,3,1,61.4876,23.72447716666667,0.0
0,A,2000.0,0,0,61.49124555555557,23.75823291666667,0.0
0,B,2000.0,0,0,61.4876,23.72447716666667,0.0
0,C,2000.0,0,0,61.4876,23.72447716666667,0.0
0,D,2000.0,0,0,61.4876,23.72447716666667,0.0
6,E,2000.0,0,0,61.473642777777776,23.597026805555554,0.0
8,F,2000.0,0,0,61.442388333333334,23.4855235,0.0
6,G,2000.0,0,0,61.47026555555557,23.52483741666667,0.0
10,H,2000.0,0,0,61.4632775,23.437638638888888,0.0
14,R,2000.0,0,0,61.476639722222224,23.33223580555555,0.0
15,S,2000.0,0,0,61.40298666666666,23.07322130555556,0.0
16,K,2000.0,0,0,61.34970305555557,22.967151277777766,0.0
17,L,2000.0,0,0,61.32881833333334,22.84736944444445,0.0
18,M,2000.0,0,0,61.26642444444445,22.696800444444445,0.0
12,N,2000.0,0,0,61.21319611111112,22.67778783333333,0.0
12,O,2000.0,0,0,61.1977488888889,22.64844913888889,0.0
19,P,2000.0,0,0,61.27355583333333,22.355416138888888,0.0
0,A,2000.0,1,0,61.49124555555557,23.75823291666667,0.0
0,B,2000.0,1,0,61.4876,23.72447716666667,0.0
0,C,2000.0,1,0,61.4876,23.72447716666667,0.0
0,D,2000.0,1,0,61.4876,23.72447716666667,0.0
6,E,2000.0,1,0,61.473642777777776,23.597026805555554,0.0
6,G,2000.0,1,0,61.47026555555557,23.52483741666667,0.0
12,N,2000.0,1,0,61.21319611111112,22.67778783333333,0.0
12,O,2000.0,1,0,61.1977488888889,22.64844913888889,0.0
0,A,2000.0,2,0,61.49124555555557,23.75823291666667,0.0
0,B,2000.0,2,0,61.4876,23.72447716666667,0.0
0,C,2000.0,2,0,61.4876,23.72447716666667,0.0
0,D,2000.0,2,0,61.4876,23.72447716666667,0.0
0,A,2000.0,3,0,61.49124555555557,23.75823291666667,0.0
0,B,2000.0,3,0,61.4876,23.72447716666667,0.0
0,C,2000.0,3,0,61.4876,23.72447716666667,0.0
0,D,2000.0,3,0,61.4876,23.72447716666667,0.0
0,A,2000.0,0,1,61.49124555555557,23.75823291666667,0.0
0,B,2000.0,0,1,61.4876,23.72447716666667,0.0
0,C,2000.0,0,1,61.4876,23.72447716666667,0.0
0,D,2000.0,0,1,61.4876,23.72447716666667,0.0
6,E,2000.0,0,1,61.473642777777776,23.597026805555554,0.0
8,F,2000.0,0,1,61.442388333333334,23.4855235,0.0
6,G,2000.0,0,1,61.47026555555557,23.52483741666667,0.0
10,H,2000.0,0,1,61.4632775,23.437638638888888,0.0
14,R,2000.0,0,1,61.476639722222224,23.33223580555555,0.0
15,S,2000.0,0,1,61.40298666666666,23.07322130555556,0.0
16,K,2000.0,0,1,61.34970305555557,22.967151277777766,0.0
17,L,2000.0,0,1,61.32881833333334,22.84736944444445,0.0
18,M,2000.0,0,1,61.26642444444445,22.696800444444445,0.0
12,N,2000.0,0,1,61.21319611111112,22.67778783333333,0.0
12,O,2000.0,0,1,61.1977488888889,22.64844913888889,0.0
19,P,2000.0,0,1,61.27355583333333,22.355416138888888,0.0
0,A,2000.0,1,1,61.49124555555557,23.75823291666667,0.0
0,B,2000.0,1,1,61.4876,23.72447716666667,0.0
0,C,2000.0,1,1,61.4876,23.72447716666667,0.0
0,D,2000.0,1,1,61.4876,23.72447716666667,0.0
6,E,2000.0,1,1,61.473642777777776,23.597026805555554,0.0
6,G,2000.0,1,1,61.47026555555557,23.52483741666667,0.0
12,N,2000.0,1,1,61.21319611111112,22.67778783333333,0.0
12,O,2000.0,1,1,61.1977488888889,22.64844913888889,0.0
0,A,2000.0,2,1,61.49124555555557,23.75823291666667,0.0
0,B,2000.0,2,1,61.4876,23.72447716666667,0.0
0,C,2000.0,2,1,61.4876,23.72447716666667,0.0
0,D,2000.0,2,1,61.4876,23.72447716666667,0.0
0,A,2000.0,3,1,61.49124555555557,23.75823291666667,0.0
0,B,2000.0,3,1,61.4876,23.72447716666667,0.0
0,C,2000.0,3,1,61.4876,23.72447716666667,0.0
0,D,2000.0,3,1,61.4876,23.72447716666667,0.0
0,A,2500.0,0,0,61.49124555555557,23.75823291666667,0.0
0,B,2500.0,0,0,61.4876,23.72447716666667,0.0
0,C,2500.0,0,0,61.4876,23.72447716666667,0.0
0,D,2500.0,0,0,61.4876,23.72447716666667,0.0
6,E,2500.0,0,0,61.473642777777776,23.597026805555554,0.0
8,F,2500.0,0,0,61.442388333333334,23.4855235,0.0
8,G,2500.0,0,0,61.47026555555557,23.52483741666667,0.0
8,H,2500.0,0,0,61.4632775,23.437638638888888,0.0
16,R,2500.0,0,0,61.476639722222224,23.33223580555555,0.0
17,S,2500.0,0,0,61.40298666666666,23.07322130555556,0.0
18,K,2500.0,0,0,61.34970305555557,22.967151277777766,0.0
19,L,2500.0,0,0,61.32881833333334,22.84736944444445,0.0
20,M,2500.0,0,0,61.26642444444445,22.696800444444445,0.0
14,N,2500.0,0,0,61.21319611111112,22.67778783333333,0.0
14,O,2500.0,0,0,61.1977488888889,22.64844913888889,0.0
21,P,2500.0,0,0,61.27355583333333,22.355416138888888,0.0
0,A,2500.0,1,0,61.49124555555557,23.75823291666667,0.0
0,B,2500.0,1,0,61.4876,23.72447716666667,0.0
0,C,2500.0,1,0,61.4876,23.72447716666667,0.0
0,D,2500.0,1,0,61.4876,23.72447716666667,0.0
8,F,2500.0,1,0,61.442388333333334,23.4855235,0.0
8,G,2500.0,1,0,61.47026555555557,23.52483741666667,0.0
8,H,2500.0,1,0,61.463277500000004,23.437638638888888,0.0
14,N,2500.0,1,0,61.21319611111112,22.67778783333333,0.0
14,O,2500.0,1,0,61.1977488888889,22.64844913888889,0.0
0,A,2500.0,2,0,61.49124555555557,23.75823291666667,0.0
0,B,2500.0,2,0,61.4876,23.72447716666667,0.0
0,C,2500.0,2,0,61.4876,23.72447716666667,0.0
0,D,2500.0,2,0,61.4876,23.72447716666667,0.0
8,F,2500.0,2,0,61.442388333333334,23.4855235,0.0
8,G,2500.0,2,0,61.47026555555557,23.52483741666667,0.0
8,H,2500.0,2,0,61.4632775,23.437638638888888,0.0
0,A,2500.0,3,0,61.49124555555557,23.75823291666667,0.0
0,B,2500.0,3,0,61.4876,23.72447716666667,0.0
0,C,2500.0,3,0,61.4876,23.72447716666667,0.0
0,D,2500.0,3,0,61.4876,23.72447716666667,0.0
0,A,2500.0,0,1,61.49124555555557,23.75823291666667,0.0
0,B,2500.0,0,1,61.4876,23.72447716666667,0.0
0,C,2500.0,0,1,61.4876,23.72447716666667,0.0
0,D,2500.0,0,1,61.4876,23.72447716666667,0.0
6,E,2500.0,0,1,61.473642777777776,23.597026805555554,0.0
8,F,2500.0,0,1,61.442388333333334,23.4855235,0.0
8,G,2500.0,0,1,61.47026555555557,23.52483741666667,0.0
8,H,2500.0,0,1,61.4632775,23.437638638888888,0.0
16,R,2500.0,0,1,61.476639722222224,23.33223580555555,0.0
17,S,2500.0,0,1,61.40298666666666,23.07322130555556,0.0
18,K,2500.0,0,1,61.34970305555557,22.967151277777766,0.0
19,L,2500.0,0,1,61.32881833333334,22.84736944444445,0.0
20,M,2500.0,0,1,61.26642444444445,22.696800444444445,0.0
14,N,2500.0,0,1,61.21319611111112,22.67778783333333,0.0
14,O,2500.0,0,1,61.1977488888889,22.64844913888889,0.0
21,P,2500.0,0,1,61.27355583333333,22.355416138888888,0.0
0,A,2500.0,1,1,61.49124555555557,23.75823291666667,0.0
0,B,2500.0,1,1,61.4876,23.72447716666667,0.0
0,C,2500.0,1,1,61.4876,23.72447716666667,0.0
0,D,2500.0,1,1,61.4876,23.72447716666667,0.0
8,F,2500.0,1,1,61.442388333333334,23.4855235,0.0
8,G,2500.0,1,1,61.47026555555557,23.52483741666667,0.0
8,H,2500.0,1,1,61.463277500000004,23.437638638888888,0.0
14,N,2500.0,1,1,61.21319611111112,22.67778783333333,0.0
14,O,2500.0,1,1,61.1977488888889,22.64844913888889,0.0
0,A,2500.0,2,1,61.49124555555557,23.75823291666667,0.0
0,B,2500.0,2,1,61.4876,23.72447716666667,0.0
0,C,2500.0,2,1,61.4876,23.72447716666667,0.0
0,D,2500.0,2,1,61.4876,23.72447716666667,0.0
8,F,2500.0,2,1,61.442388333333334,23.4855235,0.0
8,G,2500.0,2,1,61.47026555555557,23.52483741666667,0.0
8,H,2500.0,2,1,61.4632775,23.437638638888888,0.0
0,A,2500.0,3,1,61.49124555555557,23.75823291666667,0.0
0,B,2500.0,3,1,61.4876,23.72447716666667,0.0
0,C,2500.0,3,1,61.4876,23.72447716666667,0.0
0,D,2500.0,3,1,61.4876,23.72447716666667,0.0
0,A,3000.0,0,0,61.49124555555557,23.75823291666667,0.0
0,B,3000.0,0,0,61.4876,23.72447716666667,0.0
0,C,3000.0,0,0,61.4876,23.72447716666667,0.0
0,D,3000.0,0,0,61.4876,23.72447716666667,0.0
6,E,3000.0,0,0,61.473642777777776,23.597026805555554,0.0
8,F,3000.0,0,0,61.442388333333334,23.4855235,0.0
8,G,3000.0,0,0,61.47026555555557,23.52483741666667,0.0
8,H,3000.0,0,0,61.4632775,23.437638638888888,0.0
14,R,3000.0,0,0,61.476639722222224,23.33223580555555,0.0
18,S,3000.0,0,0,61.40298666666666,23.07322130555556,0.0
19,K,3000.0,0,0,61.34970305555557,22.967151277777766,0.0
20,L,3000.0,0,0,61.32881833333334,22.84736944444445,0.0
21,M,3000.0,0,0,61.26642444444445,22.696800444444445,0.0
16,N,3000.0,0,0,61.21319611111112,22.67778783333333,0.0
16,O,3000.0,0,0,61.1977488888889,22.64844913888889,0.0
22,P,3000.0,0,0,61.27355583333333,22.355416138888888,0.0
0,A,3000.0,1,0,61.49124555555557,23.75823291666667,0.0
0,B,3000.0,1,0,61.4876,23.72447716666667,0.0
0,C,3000.0,1,0,61.4876,23.72447716666667,0.0
0,D,3000.0,1,0,61.4876,23.72447716666667,0.0
8,F,3000.0,1,0,61.442388333333334,23.4855235,0.0
8,G,3000.0,1,0,61.47026555555557,23.52483741666667,0.0
8,H,3000.0,1,0,61.463277500000004,23.437638638888888,0.0
16,N,3000.0,1,0,61.21319611111112,22.67778783333333,0.0
16,O,3000.0,1,0,61.1977488888889,22.64844913888889,0.0
0,A,3000.0,2,0,61.49124555555557,23.75823291666667,0.0
0,B,3000.0,2,0,61.4876,23.72447716666667,0.0
0,C,3000.0,2,0,61.4876,23.72447716666667,0.0
0,D,3000.0,2,0,61.4876,23.72447716666667,0.0
8,F,3000.0,2,0,61.442388333333334,23.4855235,0.0
8,G,3000.0,2,0,61.47026555555557,23.52483741666667,0.0
8,H,3000.0,2,0,61.4632775,23.437638638888888,0.0
0,A,3000.0,3,0,61.49124555555557,23.75823291666667,0.0
0,B,3000.0,3,0,61.4876,23.72447716666667,0.0
0,C,3000.0,3,0,61.4876,23.72447716666667,0.0
0,D,3000.0,3,0,61.4876,23.72447716666667,0.0
0,A,3000.0,0,1,61.49124555555557,23.75823291666667,0.0
0,B,3000.0,0,1,61.4876,23.72447716666667,0.0
0,C,3000.0,0,1,61.4876,23.72447716666667,0.0
0,D,3000.0,0,1,61.4876,23.72447716666667,0.0
6,E,3000.0,0,1,61.473642777777776,23.597026805555554,0.0
8,F,3000.0,0,1,61.442388333333334,23.4855235,0.0
8,G,3000.0,0,1,61.47026555555557,23.52483741666667,0.0
8,H,3000.0,0,1,61.4632775,23.437638638888888,0.0
14,R,3000.0,0,1,61.476639722222224,23.33223580555555,0.0
18,S,3000.0,0,1,61.40298666666666,23.07322130555556,0.0
19,K,3000.0,0,1,61.34970305555557,22.967151277777766,0.0
20,L,3000.0,0,1,61.32881833333334,22.84736944444445,0.0
21,M,3000.0,0,1,61.26642444444445,22.696800444444445,0.0
16,N,3000.0,0,1,61.21319611111112,22.67778783333333,0.0
16,O,3000.0,0,1,61.1977488888889,22.64844913888889,0.0
22,P,3000.0,0,1,61.27355583333333,22.355416138888888,0.0
0,A,3000.0,1,1,61.49124555555557,23.75823291666667,0.0
0,B,3000.0,1,1,61.4876,23.72447716666667,0.0
0,C,3000.0,1,1,61.4876,23.72447716666667,0.0
0,D,3000.0,1,1,61.4876,23.72447716666667,0.0
8,F,3000.0,1,1,61.442388333333334,23.4855235,0.0
8,G,3000.0,1,1,61.47026555555557,23.52483741666667,0.0
8,H,3000.0,1,1,61.463277500000004,23.437638638888888,0.0
16,N,3000.0,1,1,61.21319611111112,22.67778783333333,0.0
16,O,3000.0,1,1,61.1977488888889,22.64844913888889,0.0
0,A,3000.0,2,1,61.49124555555557,23.75823291666667,0.0
0,B,3000.0,2,1,61.4876,23.72447716666667,0.0
0,C,3000.0,2,1,61.4876,23.72447716666667,0.0
0,D,3000.0,2,1,61.4876,23.72447716666667,0.0
8,F,3000.0,2,1,61.442388333333334,23.4855235,0.0
8,G,3000.0,2,1,61.47026555555557,23.52483741666667,0.0
8,H,3000.0,2,1,61.4632775,23.437638638888888,0.0
0,A,3000.0,3,1,61.49124555555557,23.75823291666667,0.0
0,B,3000.0,3,1,61.4876,23.72447716666667,0.0
0,C,3000.0,3,1,61.4876,23.72447716666667,0.0
0,D,3000.0,3,1,61.4876,23.72447716666667,0.0
0,A,3500.0,0,0,61.49124555555557,23.75823291666667,0.0
0,B,3500.0,0,0,61.4876,23.72447716666667,0.0
0,C,3500.0,0,0,61.4876,23.72447716666667,0.0
0,D,3500.0,0,0,61.4876,23.72447716666667,0.0
6,E,3500.0,0,0,61.473642777777776,23.597026805555554,0.0
12,F,3500.0,0,0,61.442388333333334,23.4855235,0.0
12,G,3500.0,0,0,61.47026555555557,23.52483741666667,0.0
16,H,3500.0,0,0,61.4632775,23.437638638888888,0.0
22,R,3500.0,0,0,61.476639722222224,23.33223580555555,0.0
30,S,3500.0,0,0,61.40298666666666,23.07322130555556,0.0
24,K,3500.0,0,0,61.34970305555557,22.967151277777766,0.0
24,L,3500.0,0,0,61.32881833333334,22.84736944444445,0.0
26,M,3500.0,0,0,61.26642444444445,22.696800444444445,0.0
26,N,3500.0,0,0,61.21319611111112,22.67778783333333,0.0
28,O,3500.0,0,0,61.1977488888889,22.64844913888889,0.0
31,P,3500.0,0,0,61.27355583333333,22.355416138888888,0.0
0,A,3500.0,1,0,61.49124555555557,23.75823291666667,0.0
0,B,3500.0,1,0,61.4876,23.72447716666667,0.0
0,C,3500.0,1,0,61.4876,23.72447716666667,0.0
0,D,3500.0,1,0,61.4876,23.72447716666667,0.0
12,F,3500.0,1,0,61.442388333333334,23.4855235,0.0
12,G,3500.0,1,0,61.47026555555557,23.52483741666667,0.0
24,K,3500.0,1,0,61.34970305555557,22.967151277777766,0.0
24,L,3500.0,1,0,61.32881833333334,22.84736944444445,0.0
