gw_key,distance_threshold,outlier_threshold,remove_intersections,score_threshold,gw_latitude,gw_longitude,gw_altitude
0,8500.0,1,1,0.0,41.253664442323945,27.54433281453165,71.0
2,8500.0,1,1,0.0,41.44954098377979,27.93936350767803,165.0
8,9000.0,0,0,0.0,41.350833,27.35166700000001,43.0
0,9000.0,0,0,0.0,41.24851296115187,27.552205016901368,71.0
9,9000.0,0,0,0.0,41.634722,27.653889000000003,276.0
2,9000.0,0,0,0.0,41.44906041429629,27.94083205646029,165.0
10,9000.0,0,0,0.0,40.863889,26.238889000000004,4.0
11,9000.0,0,0,0.0,41.427778,27.1,48.0
12,9000.0,0,0,0.0,41.21,27.11805600000001,41.0
13,9000.0,0,0,0.0,41.129721999999994,26.48,8.0
4,9000.0,0,0,0.0,41.31,27.7875,103.0
0,9000.0,1,0,0.0,41.24851296115187,27.552205016901368,71.0
2,9000.0,1,0,0.0,41.44906041429629,27.94083205646029,165.0
8,9000.0,0,1,0.0,41.350833,27.35166700000001,43.0
0,9000.0,0,1,0.0,41.24851296115187,27.552205016901368,71.0
9,9000.0,0,1,0.0,41.634722,27.653889000000003,276.0
2,9000.0,0,1,0.0,41.44906041429629,27.94083205646029,165.0
10,9000.0,0,1,0.0,40.863889,26.238889000000004,4.0
11,9000.0,0,1,0.0,41.427778,27.1,48.0
12,9000.0,0,1,0.0,41.21,27.11805600000001,41.0
13,9000.0,0,1,0.0,41.129721999999994,26.48,8.0
4,9000.0,0,1,0.0,41.31,27.7875,103.0
0,9000.0,1,1,0.0,41.24851296115187,27.552205016901368,71.0
2,9000.0,1,1,0.0,41.44906041429629,27.94083205646029,165.0
8,9500.0,0,0,0.0,41.350833,27.35166700000001,43.0
0,9500.0,0,0,0.0,41.2495929627503,27.54803188972056,71.0
9,9500.0,0,0,0.0,41.634722,27.653889000000003,276.0
2,9500.0,0,0,0.0,41.44804362939124,27.949113698482147,165.0
10,9500.0,0,0,0.0,40.863889,26.238889000000004,4.0
11,9500.0,0,0,0.0,41.427778,27.1,48.0
12,9500.0,0,0,0.0,41.21,27.11805600000001,41.0
13,9500.0,0,0,0.0,41.129721999999994,26.48,8.0
4,9500.0,0,0,0.0,41.31,27.7875,103.0
0,9500.0,1,0,0.0,41.2495929627503,27.54803188972056,71.0
2,9500.0,1,0,0.0,41.44804362939124,27.949113698482147,165.0
8,9500.0,0,1,0.0,41.350833,27.35166700000001,43.0
0,9500.0,0,1,0.0,41.2495929627503,27.54803188972056,71.0
9,9500.0,0,1,0.0,41.634722,27.653889000000003,276.0
2,9500.0,0,1,0.0,41.44804362939124,27.949113698482147,165.0
10,9500.0,0,1,0.0,40.863889,26.238889000000004,4.0
11,9500.0,0,1,0.0,41.427778,27.1,48.0
12,9500.0,0,1,0.0,41.21,27.11805600000001,41.0
13,9500.0,0,1,0.0,41.129721999999994,26.48,8.0
4,9500.0,0,1,0.0,41.31,27.7875,103.0
0,9500.0,1,1,0.0,41.2495929627503,27.54803188972056,71.0
2,9500.0,1,1,0.0,41.44804362939124,27.949113698482147,165.0
0,10000.0,0,0,0.0,41.28796571095479,27.43821708972102,53.5
10,10000.0,0,0,0.0,41.634722,27.653889000000003,276.0
4,10000.0,0,0,0.0,41.44873808189241,27.95388063658968,165.0
11,10000.0,0,0,0.0,40.863889,26.238889000000004,4.0
12,10000.0,0,0,0.0,41.427778,27.1,48.0
13,10000.0,0,0,0.0,41.21,27.11805600000001,41.0
2,10000.0,0,0,0.0,41.305556,27.608056,78.0
14,10000.0,0,0,0.0,41.129721999999994,26.48,8.0
6,10000.0,0,0,0.0,41.31,27.7875,103.0
0,10000.0,1,0,0.0,41.28796571095479,27.43821708972102,53.5
4,10000.0,1,0,0.0,41.44873808189241,27.95388063658968,165.0
0,10000.0,0,1,0.0,41.28796571095479,27.43821708972102,53.5
10,10000.0,0,1,0.0,41.634722,27.653889000000003,276.0
4,10000.0,0,1,0.0,41.44873808189241,27.95388063658968,165.0
11,10000.0,0,1,0.0,40.863889,26.238889000000004,4.0
12,10000.0,0,1,0.0,41.427778,27.1,48.0
13,10000.0,0,1,0.0,41.21,27.118056000000006,41.0
2,10000.0,0,1,0.0,41.305556,27.608056,78.0
14,10000.0,0,1,0.0,41.129721999999994,26.48,8.0
6,10000.0,0,1,0.0,41.31,27.7875,103.0
0,10000.0,1,1,0.0,41.287965710954786,27.43821708972102,53.5
4,10000.0,1,1,0.0,41.44873808189241,27.95388063658968,165.0
