sensor_key,distance_threshold,outlier_threshold,remove_intersections,score_threshold,Simulation Duration (seconds),Packet Attempts (Retransmission Included),Successful Transmission Count,Transmission Count,Failed Packet Attempts,Time Spent for Successful Transmissions (seconds),Sent Data Size (byte),Total Energy Consumption (J),Hardware Sleep Mode Energy Consumption (J),Hardware Awakening Mode Energy Consumption (J),Hardware Active Mode Energy Consumption (J),Hardware Collection Mode Energy Consumption (J),Hardware Shutdown Mode Energy Consumption (J),Lorawan Module Energy Consumption (J),LoRaWAN_Sleep_Energy (J),LoRaWAN_Sleep_Time (seconds),LoRaWAN_Standby_Energy (J),LoRaWAN_Standby_Time (seconds),LoRaWAN_TX_Energy (J),LoRaWAN_TX_Time (seconds),LoRaWAN_RX_Energy (J),LoRaWAN_RX_Time (seconds)
m1,10000.0,2.0,1.0,0.0,86400.0,658.0,155.0,212.0,503.0,6775.61,2944.0,48083.7,35.1791,27.225,45195.2,2673.0,7.04,146.021,0.635741,84765.4,1.68195,240.278,121.498,867.844,22.205,396.517
ec1,10000.0,2.0,1.0,0.0,86400.0,652.0,163.0,222.0,489.0,2903.95,3096.0,48094.6,11.55,9.075,45261.2,2673.0,1.76,138.063,0.63741,84988.0,1.92909,275.584,121.683,869.163,13.8139,246.678
cc7,10000.0,2.0,1.0,0.0,86400.0,656.0,164.0,222.0,492.0,4297.57,3115.0,48100.0,9.79612,27.225,45246.0,2673.0,7.04,136.96,0.637577,85010.2,1.85317,264.738,121.129,865.206,13.3405,238.223
cc2,10000.0,2.0,1.0,0.0,86400.0,656.0,349.0,383.0,307.0,5910.72,6630.0,48090.8,32.1045,36.3,45193.1,2673.0,8.8,147.531,0.63593,84790.7,1.31436,187.766,121.129,865.206,24.4515,436.634
t13-3,10000.0,2.0,1.0,0.0,86400.0,652.0,106.0,164.0,546.0,11118.2,2013.0,48096.8,11.55,9.075,45261.2,2673.0,1.76,140.231,0.637253,84967.0,1.76892,252.703,121.683,869.163,16.1416,288.244
m14,10000.0,2.0,1.0,0.0,86400.0,658.0,146.0,206.0,512.0,4776.21,2773.0,48081.2,32.1516,36.3,45193.0,2673.0,8.8,137.942,0.636628,84883.7,1.93003,275.719,121.498,867.844,13.8768,247.8
cc3,10000.0,2.0,1.0,0.0,86400.0,656.0,299.0,337.0,357.0,8128.3,5680.0,48107.9,12.65,18.15,45250.7,2673.0,3.52,149.857,0.63626,84834.6,1.45863,208.375,121.498,867.844,26.264,469.0
t13-2,10000.0,2.0,1.0,0.0,86400.0,658.0,196.0,248.0,462.0,6780.92,3723.0,48099.2,16.0397,27.225,45233.5,2673.0,7.04,142.427,0.636906,84920.8,1.67762,239.661,121.498,867.844,18.6139,332.39
cc11,10000.0,2.0,1.0,0.0,86400.0,655.0,422.0,443.0,233.0,10096.8,8017.0,48091.3,32.1809,36.3,45192.9,2673.0,8.8,148.067,0.635917,84788.9,1.19379,170.541,120.944,863.887,25.2933,451.666
t13-4,10000.0,2.0,1.0,0.0,86400.0,653.0,470.0,489.0,183.0,5947.44,8929.0,48100.6,32.1756,36.3,45192.9,2673.0,8.8,157.395,0.634912,84655.0,0.980824,140.118,120.575,861.25,35.2042,628.646
cc6,10000.0,2.0,1.0,0.0,86400.0,654.0,241.0,289.0,413.0,4755.34,4578.0,48097.7,14.025,18.15,45248.0,2673.0,3.52,141.023,0.637185,84958.0,1.71689,245.269,121.314,866.525,17.3555,309.92
t14-2,10000.0,2.0,1.0,0.0,86400.0,657.0,400.0,427.0,257.0,6927.18,7599.0,48099.2,19.8477,27.225,45225.9,2673.0,7.04,146.225,0.636626,84883.5,1.3864,198.058,121.314,866.525,22.8881,408.715
cc10,10000.0,2.0,1.0,0.0,86400.0,659.0,273.0,315.0,386.0,7613.41,5186.0,48105.8,12.3917,27.225,45240.8,2673.0,7.04,145.414,0.636712,84895.0,1.5794,225.628,121.683,869.163,21.515,384.197
ec7,10000.0,2.0,1.0,0.0,86400.0,656.0,323.0,361.0,333.0,5031.11,6136.0,48105.1,12.1445,27.225,45241.3,2673.0,7.04,144.422,0.637011,84934.8,1.402,200.286,121.129,865.206,21.254,379.535
t11-2,2500.0,1.0,0.0,0.0,86400.0,646.0,437.0,457.0,209.0,7852.35,8302.0,48083.5,35.6221,27.225,45194.3,2673.0,7.04,146.343,0.636388,84851.7,0.742777,106.111,119.282,852.017,25.6819,458.605
t11-1,2500.0,1.0,0.0,0.0,86400.0,646.0,484.0,504.0,162.0,2287.22,9195.0,48094.2,32.1282,36.3,45193.0,2673.0,8.8,150.9,0.635318,84709.1,1.28621,183.744,119.282,852.017,29.6964,530.293
t13-3,2500.0,1.0,0.0,0.0,86400.0,646.0,520.0,533.0,126.0,4601.98,9879.0,48086.8,35.548,27.225,45194.5,2673.0,7.04,149.557,0.636208,84827.7,0.478064,68.2949,119.282,852.017,29.1606,520.724
m14,2500.0,1.0,0.0,0.0,86400.0,645.0,486.0,502.0,159.0,5672.45,9233.0,48084.9,35.5639,27.225,45194.4,2673.0,7.04,147.638,0.636323,84843.1,0.61251,87.5014,119.098,850.698,27.2916,487.35
cc3,2500.0,1.0,0.0,0.0,86400.0,644.0,489.0,504.0,155.0,6190.68,9290.0,48084.7,35.653,27.225,45194.2,2673.0,7.04,147.525,0.636359,84847.8,0.57269,81.8129,118.913,849.379,27.4026,489.333
t13-2,2500.0,1.0,0.0,0.0,86400.0,644.0,513.0,529.0,131.0,2457.91,9746.0,48094.4,32.1293,36.3,45193.0,2673.0,8.8,151.143,0.635429,84723.9,1.10193,157.418,118.913,849.379,30.4928,544.514
cc6,2500.0,1.0,0.0,0.0,86400.0,644.0,484.0,504.0,160.0,2086.08,9195.0,48092.3,32.2608,36.3,45192.8,2673.0,8.8,149.153,0.635372,84716.2,1.44349,206.214,118.913,849.379,28.161,502.874
t14-2,2500.0,1.0,0.0,0.0,86400.0,645.0,453.0,477.0,192.0,1885.34,8606.0,48090.1,32.1002,36.3,45193.1,2673.0,8.8,146.784,0.635744,84765.9,1.40538,200.768,119.098,850.698,25.6447,457.941
t11-2,2500.0,1.0,1.0,0.0,86400.0,646.0,437.0,457.0,209.0,7852.35,8302.0,48083.5,35.6221,27.225,45194.3,2673.0,7.04,146.343,0.636388,84851.7,0.742777,106.111,119.282,852.017,25.6819,458.605
t11-1,2500.0,1.0,1.0,0.0,86400.0,646.0,484.0,504.0,162.0,2287.22,9195.0,48094.2,32.1282,36.3,45193.0,2673.0,8.8,150.9,0.635318,84709.1,1.28621,183.744,119.282,852.017,29.6964,530.293
t13-3,2500.0,1.0,1.0,0.0,86400.0,646.0,520.0,533.0,126.0,4601.98,9879.0,48086.8,35.548,27.225,45194.5,2673.0,7.04,149.557,0.636208,84827.7,0.478064,68.2949,119.282,852.017,29.1606,520.724
m14,2500.0,1.0,1.0,0.0,86400.0,645.0,486.0,502.0,159.0,5672.45,9233.0,48084.9,35.5639,27.225,45194.4,2673.0,7.04,147.638,0.636323,84843.1,0.61251,87.5014,119.098,850.698,27.2916,487.35
cc3,2500.0,1.0,1.0,0.0,86400.0,644.0,489.0,504.0,155.0,6190.68,9290.0,48084.7,35.653,27.225,45194.2,2673.0,7.04,147.525,0.636359,84847.8,0.57269,81.8129,118.913,849.379,27.4026,489.333
t13-2,2500.0,1.0,1.0,0.0,86400.0,644.0,513.0,529.0,131.0,2457.91,9746.0,48094.4,32.1293,36.3,45193.0,2673.0,8.8,151.143,0.635429,84723.9,1.10193,157.418,118.913,849.379,30.4928,544.514
cc6,2500.0,1.0,1.0,0.0,86400.0,644.0,484.0,504.0,160.0,2086.08,9195.0,48092.3,32.2608,36.3,45192.8,2673.0,8.8,149.153,0.635372,84716.2,1.44349,206.214,118.913,849.379,28.161,502.874
t14-2,2500.0,1.0,1.0,0.0,86400.0,645.0,453.0,477.0,192.0,1885.34,8606.0,48090.1,32.1002,36.3,45193.1,2673.0,8.8,146.784,0.635744,84765.9,1.40538,200.768,119.098,850.698,25.6447,457.941
m1,9000.0,0.0,0.0,0.0,86400.0,658.0,356.0,387.0,302.0,8340.78,6763.0,48104.9,25.1187,27.225,45215.3,2673.0,7.04,157.209,0.635296,84706.1,0.851119,121.588,121.498,867.844,34.2243,611.148
t13-1,9000.0,0.0,0.0,0.0,86400.0,654.0,286.0,324.0,368.0,9453.51,5433.0,48103.2,11.55,9.075,45261.2,2673.0,1.76,146.7,0.636299,84839.9,1.39137,198.767,121.498,867.844,23.1743,413.827
t5-1,9000.0,0.0,0.0,0.0,86400.0,657.0,212.0,255.0,445.0,13931.4,4027.0,48102.6,11.55,9.075,45261.2,2673.0,1.76,146.101,0.637034,84937.8,1.34539,192.199,121.683,869.163,22.4362,400.646
t11-2,9000.0,0.0,0.0,0.0,86400.0,659.0,221.0,266.0,438.0,11028.1,4198.0,48106.9,11.55,9.075,45261.2,2673.0,1.76,150.33,0.636271,84836.1,1.37532,196.474,121.867,870.482,26.4507,472.334
t12-3,9000.0,0.0,0.0,0.0,86400.0,653.0,350.0,384.0,303.0,5326.73,6649.0,48106.5,9.9,18.15,45256.2,2673.0,3.52,145.747,0.636534,84871.3,1.28011,182.872,121.498,867.844,22.3325,398.795
t16,9000.0,0.0,0.0,0.0,86400.0,658.0,527.0,539.0,131.0,6574.63,10012.0,48117.0,12.8882,18.15,45248.0,2673.0,5.28,159.697,0.635608,84747.7,0.694682,99.2402,121.498,867.844,36.8685,658.366
ec1,9000.0,0.0,0.0,0.0,86400.0,659.0,318.0,352.0,341.0,10140.4,6041.0,48103.5,18.7491,18.15,45236.3,2673.0,5.28,152.047,0.636172,84822.9,1.03116,147.308,121.683,869.163,28.6972,512.451
m18,9000.0,0.0,0.0,0.0,86400.0,658.0,463.0,482.0,195.0,7381.13,8796.0,48105.9,24.8397,27.225,45215.9,2673.0,7.04,157.949,0.63517,84689.3,0.887535,126.791,121.498,867.844,34.928,623.714
cc7,9000.0,0.0,0.0,0.0,86400.0,653.0,531.0,543.0,122.0,5426.73,10088.0,48106.8,24.2,18.15,45225.4,2673.0,5.28,160.747,0.635073,84676.4,0.648744,92.6777,120.575,861.25,38.8884,694.436
m17,9000.0,0.0,0.0,0.0,86400.0,657.0,466.0,483.0,191.0,8971.93,8853.0,48114.2,11.0,18.15,45251.8,2673.0,5.28,154.942,0.636125,84816.6,0.91559,130.799,121.314,866.525,32.0769,572.801
cc2,9000.0,0.0,0.0,0.0,86400.0,658.0,270.0,313.0,388.0,6717.04,5129.0,48098.9,19.5896,27.225,45226.4,2673.0,7.04,145.705,0.636676,84890.1,1.31163,187.375,121.498,867.844,22.2582,397.468
t11-1,9000.0,0.0,0.0,0.0,86400.0,659.0,477.0,491.0,182.0,10923.9,9062.0,48118.0,9.86221,27.225,45245.8,2673.0,7.04,155.035,0.636163,84821.7,0.824644,117.806,121.683,869.163,31.8915,569.491
t12-4,9000.0,0.0,0.0,0.0,86400.0,657.0,525.0,537.0,132.0,6727.57,9974.0,48100.1,35.2286,27.225,45195.1,2673.0,7.04,162.484,0.634505,84600.7,0.63069,90.0985,121.314,866.525,39.9055,712.598
t13-3,9000.0,0.0,0.0,0.0,86400.0,658.0,379.0,407.0,279.0,8535.58,7200.0,48112.0,15.5269,18.15,45242.7,2673.0,5.28,157.247,0.63582,84776.1,0.740928,105.847,121.498,867.844,34.3725,613.794
m14,9000.0,0.0,0.0,0.0,86400.0,658.0,484.0,496.0,174.0,11961.7,9195.0,48100.1,32.1428,36.3,45193.0,2673.0,8.8,156.837,0.63522,84696.0,0.73272,104.674,121.498,867.844,33.971,606.626
t17,9000.0,0.0,0.0,0.0,86400.0,657.0,478.0,496.0,179.0,6378.23,9081.0,48103.3,30.952,27.225,45203.6,2673.0,7.04,161.433,0.634738,84631.8,0.656415,93.7735,121.314,866.525,38.8279,693.354
cc3,9000.0,0.0,0.0,0.0,86400.0,657.0,440.0,460.0,217.0,9001.89,8359.0,48097.6,32.1174,36.3,45193.1,2673.0,8.8,154.312,0.635532,84737.6,0.745248,106.464,121.314,866.525,31.6176,564.601
ec2,9000.0,0.0,0.0,0.0,86400.0,653.0,571.0,577.0,82.0,6666.87,10848.0,48113.6,17.8781,18.15,45238.0,2673.0,5.28,161.273,0.635205,84694.0,0.674782,96.3974,120.575,861.25,39.388,703.357
t8-1,9000.0,0.0,0.0,0.0,86400.0,656.0,527.0,534.0,129.0,11484.4,10012.0,48095.5,34.7125,27.225,45196.1,2673.0,7.04,157.4,0.635183,84691.1,0.632848,90.4069,121.129,865.206,35.0028,625.05
m15,9000.0,0.0,0.0,0.0,86400.0,659.0,452.0,469.0,207.0,10989.7,8587.0,48118.4,12.9513,27.225,45239.6,2673.0,7.04,158.532,0.63563,84750.6,0.803657,114.808,121.683,869.163,35.4097,632.316
t18,9000.0,0.0,0.0,0.0,86400.0,656.0,494.0,510.0,162.0,6311.71,9385.0,48101.9,32.5798,36.3,45192.1,2673.0,8.8,159.032,0.634907,84654.3,0.748335,106.905,121.129,865.206,36.5199,652.141
t13-2,9000.0,0.0,0.0,0.0,86400.0,657.0,375.0,399.0,282.0,13143.4,7124.0,48120.4,11.275,18.15,45253.5,2673.0,3.52,160.969,0.635236,84698.1,0.812542,116.077,121.498,867.844,38.0232,678.986
cc11,9000.0,0.0,0.0,0.0,86400.0,651.0,518.0,525.0,133.0,12000.8,9841.0,48118.0,9.9,18.15,45256.2,2673.0,3.52,157.251,0.635678,84757.1,0.757591,108.227,121.498,867.844,34.3596,613.564
ec6,9000.0,0.0,0.0,0.0,86400.0,655.0,529.0,538.0,126.0,9034.13,10050.0,48115.8,11.55,9.075,45261.2,2673.0,1.76,159.233,0.635611,84748.1,0.616361,88.0516,121.129,865.206,36.8525,658.08
t13-4,9000.0,0.0,0.0,0.0,86400.0,654.0,572.0,575.0,82.0,9812.94,10867.0,48118.8,12.3773,27.225,45240.8,2673.0,7.04,158.402,0.635666,84755.5,0.800753,114.393,120.76,862.568,36.2061,646.537
cc6,9000.0,0.0,0.0,0.0,86400.0,656.0,506.0,517.0,150.0,10015.5,9613.0,48104.9,23.925,27.225,45217.7,2673.0,7.04,156.052,0.635546,84739.5,0.834133,119.162,121.129,865.206,33.4531,597.377
t14-2,9000.0,0.0,0.0,0.0,86400.0,656.0,317.0,351.0,339.0,9948.97,6022.0,48113.6,14.025,18.15,45248.0,2673.0,3.52,156.94,0.635621,84749.5,0.983743,140.535,121.498,867.844,33.8224,603.972
m8,9000.0,0.0,0.0,0.0,86400.0,655.0,252.0,298.0,403.0,5503.23,4787.0,48114.8,9.9,18.15,45256.2,2673.0,3.52,153.982,0.63618,84824.0,1.11489,159.271,121.498,867.844,30.7327,548.798
cc10,9000.0,0.0,0.0,0.0,86400.0,656.0,458.0,474.0,198.0,10826.0,8701.0,48097.2,30.2959,36.3,45196.7,2673.0,8.8,152.104,0.635736,84764.8,0.920494,131.499,121.129,865.206,29.4193,525.345
ec7,9000.0,0.0,0.0,0.0,86400.0,653.0,361.0,387.0,292.0,12293.5,6858.0,48111.9,12.65,18.15,45250.7,2673.0,3.52,153.927,0.635948,84793.0,0.956855,136.694,121.498,867.844,30.8359,550.642
m1,3500.0,0.0,0.0,0.0,86400.0,656.0,587.0,592.0,69.0,5812.03,11152.0,48103.6,24.2,18.15,45225.4,2673.0,5.28,157.592,0.635842,84779.0,0.319835,45.6907,121.129,865.206,35.5069,634.053
t13-1,3500.0,0.0,0.0,0.0,86400.0,640.0,639.0,639.0,1.0,2248.34,12140.0,48111.6,12.9548,18.15,45247.9,2673.0,5.28,154.357,0.636687,84891.5,0.0199608,2.85154,118.175,844.104,35.5258,634.388
t5-1,3500.0,0.0,0.0,0.0,86400.0,640.0,639.0,639.0,1.0,2261.34,12140.0,48112.4,12.9548,18.15,45247.9,2673.0,5.28,155.079,0.63659,84878.6,0.0203374,2.90535,118.175,844.104,36.2474,647.274
t11-2,3500.0,0.0,0.0,0.0,86400.0,660.0,402.0,427.0,258.0,8948.52,7637.0,48103.4,18.9307,18.15,45235.9,2673.0,5.28,152.14,0.636361,84848.1,0.827134,118.162,121.867,870.482,28.8087,514.441
t12-3,3500.0,0.0,0.0,0.0,86400.0,640.0,639.0,639.0,1.0,2248.34,12140.0,48111.6,12.9548,18.15,45247.9,2673.0,5.28,154.357,0.636687,84891.5,0.0199606,2.85152,118.175,844.104,35.5258,634.388
t16,3500.0,0.0,0.0,0.0,86400.0,661.0,554.0,560.0,107.0,9570.85,10525.0,48113.3,12.8095,18.15,45248.2,2673.0,5.28,155.833,0.636453,84860.4,0.394533,56.3619,122.052,871.801,32.7498,584.819
ec1,3500.0,0.0,0.0,0.0,86400.0,640.0,639.0,639.0,1.0,2259.34,12140.0,48112.2,12.9548,18.15,45247.9,2673.0,5.28,154.968,0.636604,84880.6,0.0202763,2.89661,118.175,844.104,36.1364,645.292
m18,3500.0,0.0,0.0,0.0,86400.0,640.0,639.0,639.0,1.0,2270.34,12140.0,48112.9,12.9548,18.15,45247.9,2673.0,5.28,155.579,0.636522,84869.6,0.0206086,2.94409,118.175,844.104,36.747,656.196
cc7,3500.0,0.0,0.0,0.0,86400.0,661.0,529.0,542.0,132.0,5481.25,10050.0,48116.7,12.7774,18.15,45248.2,2673.0,5.28,159.242,0.636024,84803.1,0.36686,52.4086,122.052,871.801,36.1868,646.193
m17,3500.0,0.0,0.0,0.0,86400.0,640.0,614.0,615.0,26.0,4397.22,11665.0,48112.2,11.55,9.075,45261.2,2673.0,1.76,155.663,0.636623,84883.1,0.0886269,12.661,119.098,850.698,35.84,640.0
cc2,3500.0,0.0,0.0,0.0,86400.0,642.0,605.0,609.0,37.0,2657.95,11494.0,48111.8,12.8501,18.15,45248.1,2673.0,5.28,154.398,0.636657,84887.5,0.080788,11.5411,118.544,846.742,35.1372,627.45
t11-1,3500.0,0.0,0.0,0.0,86400.0,653.0,448.0,470.0,205.0,5379.38,8511.0,48108.9,13.7083,27.225,45238.1,2673.0,7.04,149.802,0.636658,84887.8,0.836708,119.53,120.575,861.25,27.754,495.608
t12-4,3500.0,0.0,0.0,0.0,86400.0,640.0,639.0,639.0,1.0,2249.34,12140.0,48111.7,12.9548,18.15,45247.9,2673.0,5.28,154.412,0.636679,84890.6,0.0199889,2.85556,118.175,844.104,35.5813,635.38
t13-3,3500.0,0.0,0.0,0.0,86400.0,653.0,440.0,459.0,213.0,9464.16,8359.0,48109.1,11.55,9.075,45261.2,2673.0,1.76,152.535,0.636602,84880.3,0.727171,103.882,121.867,870.482,29.3037,523.28
m14,3500.0,0.0,0.0,0.0,86400.0,640.0,639.0,639.0,1.0,2296.34,12140.0,48114.3,12.9548,18.15,45247.9,2673.0,5.28,157.022,0.636328,84843.8,0.0213294,3.04706,118.175,844.104,38.1902,681.968
t17,3500.0,0.0,0.0,0.0,86400.0,653.0,493.0,510.0,160.0,4824.66,9366.0,48116.2,9.9,18.15,45256.2,2673.0,3.52,155.477,0.636299,84839.9,0.498136,71.1623,120.76,862.568,33.5829,599.695
cc3,3500.0,0.0,0.0,0.0,86400.0,642.0,638.0,638.0,4.0,2656.75,12121.0,48111.9,14.2275,18.15,45245.3,2673.0,5.28,155.864,0.636471,84862.8,0.0290115,4.1445,118.544,846.742,36.6543,654.541
ec2,3500.0,0.0,0.0,0.0,86400.0,654.0,442.0,466.0,212.0,4157.34,8397.0,48094.4,32.3912,36.3,45192.5,2673.0,8.8,151.432,0.635847,84779.6,0.765319,109.331,120.76,862.568,29.2711,522.699
t8-1,3500.0,0.0,0.0,0.0,86400.0,645.0,620.0,621.0,25.0,4365.53,11779.0,48097.3,34.894,27.225,45195.8,2673.0,7.04,159.366,0.635242,84698.9,0.1102,15.7429,119.098,850.698,39.5224,705.757
m15,3500.0,0.0,0.0,0.0,86400.0,640.0,639.0,639.0,1.0,2589.34,12140.0,48130.6,12.9548,18.15,45247.9,2673.0,5.28,173.293,0.634141,84552.1,0.0297002,4.24288,118.175,844.104,54.4543,972.399
t18,3500.0,0.0,0.0,0.0,86400.0,651.0,527.0,535.0,124.0,9683.92,10012.0,48111.3,11.55,9.075,45261.2,2673.0,1.76,154.725,0.636447,84859.5,0.580666,82.9523,121.314,866.525,32.1948,574.906
t13-2,3500.0,0.0,0.0,0.0,86400.0,657.0,381.0,412.0,276.0,4983.74,7238.0,48115.2,9.89411,27.225,45245.8,2673.0,7.04,152.27,0.636466,84862.1,0.86385,123.407,121.314,866.525,29.456,526.0
cc11,3500.0,0.0,0.0,0.0,86400.0,658.0,469.0,486.0,189.0,8495.71,8910.0,48112.4,11.55,9.075,45261.2,2673.0,1.76,155.899,0.636478,84863.7,0.534577,76.3682,122.052,871.801,32.676,583.5
ec6,3500.0,0.0,0.0,0.0,86400.0,649.0,621.0,623.0,28.0,3665.99,11798.0,48103.3,24.2,18.15,45225.4,2673.0,5.28,157.267,0.636002,84800.2,0.121894,17.4134,119.836,855.974,36.6726,654.868
t13-4,3500.0,0.0,0.0,0.0,86400.0,646.0,611.0,614.0,35.0,3614.27,11608.0,48105.3,29.9373,27.225,45205.7,2673.0,7.04,162.423,0.634943,84659.1,0.151958,21.7083,119.282,852.017,42.3534,756.31
cc6,3500.0,0.0,0.0,0.0,86400.0,644.0,619.0,619.0,25.0,5576.79,11760.0,48124.6,15.2873,18.15,45243.2,2673.0,5.28,169.687,0.634599,84613.2,0.0521983,7.4569,118.913,849.379,50.0875,894.419
t14-2,3500.0,0.0,0.0,0.0,86400.0,640.0,639.0,639.0,1.0,2263.34,12140.0,48112.5,12.9548,18.15,45247.9,2673.0,5.28,155.19,0.636575,84876.6,0.0203915,2.91308,118.175,844.104,36.3584,649.257
m8,3500.0,0.0,0.0,0.0,86400.0,640.0,638.0,638.0,2.0,2383.6,12121.0,48092.1,35.5224,27.225,45194.5,2673.0,7.04,154.802,0.635844,84779.3,0.022055,3.15072,118.175,844.104,35.9698,642.318
cc10,3500.0,0.0,0.0,0.0,86400.0,656.0,546.0,554.0,110.0,7886.88,10373.0,48103.1,24.2,18.15,45225.4,2673.0,5.28,157.097,0.635834,84777.9,0.398941,56.9915,121.129,865.206,34.933,623.804
ec7,3500.0,0.0,0.0,0.0,86400.0,652.0,432.0,456.0,220.0,5160.77,8207.0,48118.7,9.9,18.15,45256.2,2673.0,3.52,157.892,0.636122,84816.3,0.5506,78.6571,121.129,865.206,35.5762,635.29
cc7,5000.0,2.0,1.0,0.0,86400.0,655.0,201.0,245.0,454.0,14019.5,3818.0,48078.0,35.4609,27.225,45194.6,2673.0,7.04,140.631,0.636554,84873.9,1.52853,218.362,120.944,863.887,17.522,312.893
t13-3,5000.0,2.0,1.0,0.0,86400.0,655.0,144.0,196.0,511.0,12892.6,2735.0,48092.8,11.55,9.075,45261.2,2673.0,1.76,136.227,0.637165,84955.3,1.749,249.857,121.129,865.206,12.7116,226.992
m14,5000.0,2.0,1.0,0.0,86400.0,652.0,181.0,239.0,471.0,1628.9,3438.0,48099.6,9.9,18.15,45256.2,2673.0,3.52,138.845,0.63678,84903.9,1.75869,251.241,120.76,862.568,15.6898,280.175
cc3,5000.0,2.0,1.0,0.0,86400.0,653.0,266.0,314.0,387.0,1411.32,5053.0,48084.3,32.4786,36.3,45192.3,2673.0,8.8,141.426,0.636438,84858.5,1.54573,220.819,120.575,861.25,18.6689,333.373
t13-4,5000.0,2.0,1.0,0.0,86400.0,652.0,576.0,583.0,76.0,4756.44,10943.0,48097.1,32.0932,36.3,45193.1,2673.0,8.8,153.834,0.63558,84744.0,0.723703,103.386,120.39,859.931,32.0842,572.932
cc6,5000.0,2.0,1.0,0.0,86400.0,651.0,544.0,555.0,107.0,4504.81,10335.0,48095.3,32.3107,36.3,45192.7,2673.0,8.8,152.228,0.635702,84760.3,0.801103,114.443,120.206,858.612,30.5855,546.169
m1,9500.0,2.0,0.0,0.0,86400.0,648.0,257.0,302.0,391.0,5058.51,4882.0,48105.9,11.55,9.075,45261.2,2673.0,1.76,149.395,0.636067,84808.9,1.3787,196.958,120.944,863.887,26.436,472.072
ec1,9500.0,2.0,0.0,0.0,86400.0,657.0,188.0,240.0,469.0,7648.43,3571.0,48099.4,11.55,9.075,45261.2,2673.0,1.76,142.892,0.636943,84925.8,1.63463,233.519,121.498,867.844,19.1226,341.475
m18,9500.0,2.0,0.0,0.0,86400.0,653.0,258.0,300.0,395.0,8682.86,4901.0,48098.6,11.55,9.075,45261.2,2673.0,1.76,142.038,0.636969,84929.2,1.60748,229.64,121.314,866.525,18.4799,329.998
cc7,9500.0,2.0,0.0,0.0,86400.0,656.0,289.0,332.0,367.0,4099.99,5490.0,48085.4,32.1065,36.3,45193.1,2673.0,8.8,142.099,0.636429,84857.3,1.51741,216.773,121.129,865.206,18.8166,336.011
m17,9500.0,2.0,0.0,0.0,86400.0,649.0,321.0,359.0,328.0,4396.62,6098.0,48107.5,9.9,18.15,45256.2,2673.0,3.52,146.721,0.636436,84858.1,1.42221,203.173,121.129,865.206,23.5331,420.233
cc2,9500.0,2.0,0.0,0.0,86400.0,654.0,175.0,231.0,479.0,4765.74,3324.0,48100.5,11.275,18.15,45253.5,2673.0,3.52,141.087,0.636863,84915.1,1.71437,244.91,121.129,865.206,17.6064,314.401
t13-3,9500.0,2.0,0.0,0.0,86400.0,657.0,215.0,263.0,442.0,8446.77,4084.0,48101.6,11.55,9.075,45261.2,2673.0,1.76,145.032,0.636688,84891.7,1.60597,229.424,121.498,867.844,21.2916,380.207
m14,9500.0,2.0,0.0,0.0,86400.0,656.0,214.0,265.0,442.0,5294.71,4065.0,48100.5,9.9,18.15,45256.2,2673.0,3.52,139.75,0.637235,84964.6,1.77614,253.735,121.498,867.844,15.838,282.821
cc3,9500.0,2.0,0.0,0.0,86400.0,655.0,463.0,483.0,192.0,6014.81,8796.0,48103.1,23.4135,27.225,45218.7,2673.0,7.04,153.666,0.635748,84766.4,1.08506,155.008,120.944,863.887,31.0006,553.583
t18,9500.0,2.0,0.0,0.0,86400.0,656.0,399.0,425.0,257.0,7966.44,7580.0,48103.4,19.7037,27.225,45226.1,2673.0,7.04,150.252,0.636106,84814.1,1.27466,182.095,121.129,865.206,27.2123,485.933
t13-2,9500.0,2.0,0.0,0.0,86400.0,658.0,314.0,352.0,344.0,6484.58,5965.0,48101.4,15.8676,27.225,45233.8,2673.0,7.04,144.446,0.636736,84898.2,1.57503,225.004,121.498,867.844,20.7365,370.295
cc11,9500.0,2.0,0.0,0.0,86400.0,651.0,504.0,515.0,147.0,9658.15,9575.0,48115.3,9.9,18.15,45256.2,2673.0,3.52,154.51,0.635863,84781.8,0.975811,139.402,121.314,866.525,31.5846,564.011
t13-4,9500.0,2.0,0.0,0.0,86400.0,656.0,417.0,440.0,239.0,8797.51,7922.0,48107.8,16.4624,27.225,45232.6,2673.0,7.04,151.467,0.636227,84830.2,1.10636,158.051,121.129,865.206,28.5954,510.632
cc6,9500.0,2.0,0.0,0.0,86400.0,656.0,421.0,445.0,235.0,7248.93,7998.0,48105.3,18.1355,27.225,45229.3,2673.0,7.04,150.619,0.636263,84835.0,1.18066,168.666,121.129,865.206,27.6728,494.158
t14-2,9500.0,2.0,0.0,0.0,86400.0,650.0,342.0,372.0,308.0,10204.4,6497.0,48104.7,14.025,18.15,45248.0,2673.0,3.52,148.042,0.636418,84855.8,1.31868,188.383,121.314,866.525,24.7735,442.384
cc10,9500.0,2.0,0.0,0.0,86400.0,654.0,261.0,303.0,393.0,8482.65,4958.0,48101.6,11.275,18.15,45253.5,2673.0,3.52,142.182,0.636836,84911.4,1.61791,231.13,121.129,865.206,18.7987,335.692
ec7,9500.0,2.0,0.0,0.0,86400.0,654.0,265.0,311.0,389.0,3793.31,5034.0,48105.0,12.65,18.15,45250.7,2673.0,3.52,146.957,0.636324,84843.2,1.48111,211.587,121.129,865.206,23.7106,423.404
