sensor_key,distance_threshold,outlier_threshold,remove_intersections,score_threshold,Simulation Duration (seconds),Packet Attempts (Retransmission Included),Successful Transmission Count,Transmission Count,Failed Packet Attempts,Time Spent for Successful Transmissions (seconds),Sent Data Size (byte),Total Energy Consumption (J),Hardware Sleep Mode Energy Consumption (J),Hardware Awakening Mode Energy Consumption (J),Hardware Active Mode Energy Consumption (J),Hardware Collection Mode Energy Consumption (J),Hardware Shutdown Mode Energy Consumption (J),Lorawan Module Energy Consumption (J)
t1-2,8500.0,0.0,0.0,0.001,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48091.3,11.55,9.075,45261.2,2673.0,1.76,134.762
t3-1,8500.0,0.0,0.0,0.001,86400.0,654.0,211.0,263.0,443.0,16903.0,4008.0,48110.7,11.55,9.075,45261.2,2673.0,1.76,154.213
t4,8500.0,0.0,0.0,0.001,86400.0,656.0,568.0,574.0,88.0,36334.3,10791.0,48124.5,9.9,18.15,45256.2,2673.0,3.52,163.736
t6,8500.0,0.0,0.0,0.001,86400.0,660.0,347.0,377.0,313.0,30279.0,6592.0,48111.6,14.7924,18.15,45244.2,2673.0,5.28,156.126
t7-2,8500.0,0.0,0.0,0.001,86400.0,659.0,463.0,482.0,196.0,33366.4,8796.0,48109.0,24.3525,36.3,45208.6,2673.0,8.8,157.973
t9,8500.0,0.0,0.0,0.001,86400.0,659.0,382.0,408.0,277.0,30853.6,7257.0,48103.4,26.0025,27.225,45213.5,2673.0,7.04,156.549
t12-5,8500.0,0.0,0.0,0.001,86400.0,655.0,498.0,512.0,157.0,30989.6,9461.0,48118.1,9.9,18.15,45256.2,2673.0,3.52,157.328
m2,8500.0,0.0,0.0,0.001,86400.0,654.0,410.0,434.0,244.0,30814.4,7789.0,48117.2,9.9,18.15,45256.2,2673.0,3.52,156.418
m4,8500.0,0.0,0.0,0.001,86400.0,657.0,463.0,479.0,194.0,31282.1,8796.0,48102.5,28.3485,36.3,45200.6,2673.0,8.8,155.493
m12,8500.0,0.0,0.0,0.001,86400.0,658.0,446.0,463.0,212.0,32939.5,8473.0,48097.8,32.4659,36.3,45192.4,2673.0,8.8,154.912
m16,8500.0,0.0,0.0,0.001,86400.0,654.0,553.0,560.0,101.0,29336.9,10506.0,48094.2,35.4348,27.225,45194.7,2673.0,7.04,156.8
t13-1,8500.0,0.0,0.0,0.001,86400.0,653.0,163.0,216.0,490.0,15623.5,3096.0,48097.4,11.55,9.075,45261.2,2673.0,1.76,140.829
t8-1,8500.0,0.0,0.0,0.001,86400.0,648.0,481.0,493.0,167.0,29405.7,9138.0,48114.9,11.55,9.075,45261.2,2673.0,1.76,158.365
t12-3,8500.0,0.0,0.0,0.001,86400.0,652.0,301.0,341.0,351.0,20204.6,5718.0,48109.3,9.9,18.15,45256.2,2673.0,3.52,148.505
cc8,8500.0,0.0,0.0,0.001,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48091.3,11.55,9.075,45261.2,2673.0,1.76,134.762
cc7,8500.0,0.0,0.0,0.001,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48091.3,11.55,9.075,45261.2,2673.0,1.76,134.762
cc6,8500.0,0.0,0.0,0.001,86400.0,650.0,443.0,461.0,207.0,30424.6,8416.0,48115.9,9.9,18.15,45256.2,2673.0,3.52,155.094
cc2,8500.0,0.0,0.0,0.001,86400.0,652.0,282.0,319.0,370.0,20795.2,5357.0,48104.8,11.55,9.075,45261.2,2673.0,1.76,148.303
cc3,8500.0,0.0,0.0,0.001,86400.0,658.0,424.0,442.0,234.0,34965.0,8055.0,48110.4,11.275,18.15,45253.5,2673.0,3.52,151.001
ec5,8500.0,0.0,0.0,0.001,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48091.3,11.55,9.075,45261.2,2673.0,1.76,134.762
ec6,8500.0,0.0,0.0,0.001,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48091.3,11.55,9.075,45261.2,2673.0,1.76,134.762
ec7,8500.0,0.0,0.0,0.001,86400.0,659.0,353.0,377.0,306.0,32509.2,6706.0,48095.8,24.2188,36.3,45208.9,2673.0,8.8,144.584
t1-1,8500.0,0.0,0.0,0.001,86400.0,659.0,443.0,464.0,216.0,30087.5,8416.0,48117.2,11.0,18.15,45251.8,2673.0,5.28,157.981
t2-2,8500.0,0.0,0.0,0.001,86400.0,659.0,310.0,343.0,349.0,26732.4,5889.0,48105.9,17.6975,27.225,45230.2,2673.0,7.04,150.741
ec4,8500.0,0.0,0.0,0.001,86400.0,654.0,473.0,485.0,181.0,29626.2,8986.0,48097.0,35.4267,27.225,45194.7,2673.0,7.04,159.599
cc1,8500.0,0.0,0.0,0.001,86400.0,657.0,529.0,540.0,128.0,33269.1,10050.0,48102.1,32.5648,36.3,45192.2,2673.0,8.8,159.224
t3-2,8500.0,0.0,0.0,0.001,86400.0,655.0,482.0,498.0,173.0,34683.0,9157.0,48118.0,11.275,18.15,45253.5,2673.0,3.52,158.634
t7-1,8500.0,0.0,0.0,0.001,86400.0,659.0,334.0,365.0,325.0,29233.2,6345.0,48113.9,11.275,18.15,45253.5,2673.0,3.52,154.535
ec3,8500.0,0.0,0.0,0.001,86400.0,646.0,560.0,562.0,86.0,31569.2,10639.0,48119.9,9.9,18.15,45256.2,2673.0,3.52,159.144
ec2,8500.0,0.0,0.0,0.001,86400.0,649.0,582.0,586.0,67.0,26429.7,11057.0,48116.6,9.9,18.15,45256.2,2673.0,3.52,155.795
t1-2,8000.0,0.0,1.0,0.3,86400.0,656.0,331.0,363.0,325.0,22503.1,6288.0,48088.4,24.2,18.15,45225.4,2673.0,5.28,142.364
t7-2,8000.0,0.0,1.0,0.3,86400.0,655.0,437.0,457.0,218.0,25359.0,8302.0,48086.5,35.2062,27.225,45195.1,2673.0,7.04,148.937
t12-5,8000.0,0.0,1.0,0.3,86400.0,651.0,429.0,452.0,222.0,23846.7,8150.0,48113.5,9.9,18.15,45256.2,2673.0,3.52,152.753
m16,8000.0,0.0,1.0,0.3,86400.0,639.0,639.0,639.0,0.0,1960.63,12140.0,48100.4,35.538,27.225,45194.5,2673.0,7.04,163.11
t13-1,8000.0,0.0,1.0,0.3,86400.0,639.0,639.0,639.0,0.0,1819.63,12140.0,48092.6,35.538,27.225,45194.5,2673.0,7.04,155.28
t8-1,8000.0,0.0,1.0,0.3,86400.0,639.0,639.0,639.0,0.0,1959.63,12140.0,48100.6,35.263,27.225,45195.0,2673.0,7.04,163.055
cc8,8000.0,0.0,1.0,0.3,86400.0,659.0,444.0,468.0,215.0,29311.4,8435.0,48102.6,23.8151,18.15,45226.2,2673.0,5.28,156.221
cc2,8000.0,0.0,1.0,0.3,86400.0,657.0,237.0,281.0,420.0,17233.8,4502.0,48089.5,21.5367,18.15,45230.7,2673.0,5.28,140.758
cc3,8000.0,0.0,1.0,0.3,86400.0,643.0,615.0,617.0,28.0,9116.42,11684.0,48094.1,35.2003,27.225,45195.1,2673.0,7.04,156.461
ec6,8000.0,0.0,1.0,0.3,86400.0,654.0,414.0,442.0,240.0,17119.9,7865.0,48099.1,22.55,27.225,45220.5,2673.0,7.04,148.806
cc1,8000.0,0.0,1.0,0.3,86400.0,657.0,631.0,631.0,26.0,37330.7,11988.0,48110.0,20.8485,27.225,45223.9,2673.0,7.04,158.028
t7-1,8000.0,0.0,1.0,0.3,86400.0,646.0,423.0,448.0,223.0,13652.4,8036.0,48110.9,11.275,18.15,45253.5,2673.0,3.52,151.527
ec2,8000.0,0.0,1.0,0.3,86400.0,658.0,402.0,429.0,256.0,26807.4,7637.0,48110.3,9.9,18.15,45256.2,2673.0,3.52,149.498
t1-2,7000.0,1.0,0.0,0.001,86400.0,658.0,199.0,248.0,459.0,15836.7,3780.0,48097.4,23.6843,18.15,45226.4,2673.0,5.28,150.842
t3-1,7000.0,1.0,0.0,0.001,86400.0,659.0,195.0,246.0,464.0,17308.5,3704.0,48078.7,35.2203,27.225,45195.1,2673.0,7.04,141.077
t6,7000.0,1.0,0.0,0.001,86400.0,658.0,209.0,255.0,449.0,18916.1,3970.0,48096.3,21.4909,18.15,45230.8,2673.0,5.28,147.529
t7-2,7000.0,1.0,0.0,0.001,86400.0,655.0,404.0,425.0,251.0,30808.3,7675.0,48112.1,9.9,18.15,45256.2,2673.0,3.52,151.349
t9,7000.0,1.0,0.0,0.001,86400.0,647.0,359.0,391.0,288.0,14410.7,6820.0,48108.2,11.275,18.15,45253.5,2673.0,3.52,148.758
t12-5,7000.0,1.0,0.0,0.001,86400.0,650.0,474.0,491.0,176.0,22939.5,9005.0,48113.6,11.55,9.075,45261.2,2673.0,1.76,157.064
m4,7000.0,1.0,0.0,0.001,86400.0,656.0,181.0,237.0,475.0,7865.32,3438.0,48091.0,27.8737,36.3,45201.6,2673.0,8.8,143.506
m12,7000.0,1.0,0.0,0.001,86400.0,658.0,502.0,514.0,156.0,34741.1,9537.0,48112.0,16.9818,27.225,45231.6,2673.0,7.04,156.147
t13-1,7000.0,1.0,0.0,0.001,86400.0,656.0,275.0,314.0,381.0,17797.2,5224.0,48096.8,12.65,9.075,45256.8,2673.0,3.52,141.778
t12-3,7000.0,1.0,0.0,0.001,86400.0,657.0,266.0,313.0,391.0,13234.5,5053.0,48098.7,21.9728,27.225,45221.6,2673.0,7.04,147.849
cc8,7000.0,1.0,0.0,0.001,86400.0,656.0,273.0,317.0,383.0,18938.3,5186.0,48108.2,11.55,9.075,45261.2,2673.0,1.76,151.631
cc7,7000.0,1.0,0.0,0.001,86400.0,654.0,280.0,321.0,374.0,20541.6,5319.0,48108.0,9.9,18.15,45256.2,2673.0,3.52,147.274
cc6,7000.0,1.0,0.0,0.001,86400.0,658.0,286.0,327.0,372.0,19885.3,5433.0,48087.6,32.393,36.3,45192.5,2673.0,8.8,144.566
cc2,7000.0,1.0,0.0,0.001,86400.0,654.0,224.0,268.0,430.0,18676.5,4255.0,48097.0,11.55,9.075,45261.2,2673.0,1.76,140.481
cc3,7000.0,1.0,0.0,0.001,86400.0,655.0,329.0,365.0,326.0,15405.7,6250.0,48098.8,32.6046,36.3,45192.1,2673.0,8.8,156.017
ec5,7000.0,1.0,0.0,0.001,86400.0,652.0,308.0,344.0,344.0,23057.3,5851.0,48109.4,9.9,18.15,45256.2,2673.0,3.52,148.654
ec6,7000.0,1.0,0.0,0.001,86400.0,657.0,298.0,335.0,359.0,20352.7,5661.0,48104.0,19.2994,27.225,45227.0,2673.0,7.04,150.486
ec7,7000.0,1.0,0.0,0.001,86400.0,652.0,287.0,327.0,365.0,17964.8,5452.0,48111.6,12.65,18.15,45250.7,2673.0,3.52,153.589
t1-1,7000.0,1.0,0.0,0.001,86400.0,649.0,341.0,374.0,308.0,18542.6,6478.0,48106.2,14.025,18.15,45248.0,2673.0,3.52,149.579
t2-2,7000.0,1.0,0.0,0.001,86400.0,656.0,389.0,414.0,267.0,25919.9,7390.0,48101.1,23.4993,36.3,45210.3,2673.0,8.8,149.229
ec4,7000.0,1.0,0.0,0.001,86400.0,656.0,403.0,425.0,253.0,27196.3,7656.0,48095.1,28.05,27.225,45209.5,2673.0,7.04,150.342
cc1,7000.0,1.0,0.0,0.001,86400.0,653.0,396.0,424.0,257.0,24112.6,7523.0,48109.7,9.9,18.15,45256.2,2673.0,3.52,148.918
t3-2,7000.0,1.0,0.0,0.001,86400.0,656.0,354.0,388.0,302.0,18499.6,6725.0,48104.4,19.4316,27.225,45226.7,2673.0,7.04,151.055
t7-1,7000.0,1.0,0.0,0.001,86400.0,656.0,313.0,351.0,343.0,16065.7,5946.0,48100.4,24.5799,36.3,45208.1,2673.0,8.8,149.538
ec3,7000.0,1.0,0.0,0.001,86400.0,658.0,293.0,332.0,365.0,20103.5,5566.0,48098.0,20.7254,27.225,45224.1,2673.0,7.04,145.943
t1-2,7000.0,0.0,1.0,0.47,86400.0,661.0,590.0,592.0,71.0,47057.2,11209.0,48105.4,23.3772,18.15,45227.0,2673.0,5.28,158.505
t4,7000.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,1841.63,12140.0,48093.8,35.538,27.225,45194.5,2673.0,7.04,156.502
t8-1,7000.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
cc8,7000.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
cc2,7000.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
ec5,7000.0,0.0,1.0,0.47,86400.0,642.0,588.0,593.0,54.0,5673.48,11171.0,48089.5,35.4184,27.225,45194.7,2673.0,7.04,152.124
ec6,7000.0,0.0,1.0,0.47,86400.0,641.0,587.0,593.0,54.0,3198.46,11152.0,48098.8,32.3347,36.3,45192.6,2673.0,8.8,155.777
t3-2,7000.0,0.0,1.0,0.47,86400.0,642.0,615.0,617.0,27.0,7350.56,11684.0,48097.6,32.1155,36.3,45193.1,2673.0,8.8,154.356
t7-1,7000.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
t1-2,1000.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
t3-1,1000.0,0.0,1.0,0.47,86400.0,648.0,417.0,440.0,231.0,22443.8,7922.0,48105.8,11.55,9.075,45261.2,2673.0,1.76,149.24
t4,1000.0,0.0,1.0,0.47,86400.0,647.0,603.0,606.0,44.0,17508.2,11456.0,48092.4,35.5457,27.225,45194.5,2673.0,7.04,155.124
t8-1,1000.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
cc8,1000.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
cc2,1000.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
ec5,1000.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
ec6,1000.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
t3-2,1000.0,0.0,1.0,0.47,86400.0,645.0,411.0,439.0,234.0,11346.3,7808.0,48108.6,9.9,18.15,45256.2,2673.0,3.52,147.796
t7-1,1000.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
t1-2,8000.0,2.0,0.0,0.47,86400.0,654.0,203.0,252.0,451.0,8748.16,3856.0,48071.9,35.4688,27.225,45194.6,2673.0,7.04,134.509
t3-1,8000.0,2.0,0.0,0.47,86400.0,656.0,208.0,263.0,448.0,6991.65,3951.0,48087.7,23.2051,36.3,45210.9,2673.0,8.8,135.504
t3-2,8000.0,2.0,0.0,0.47,86400.0,658.0,273.0,316.0,385.0,19640.4,5186.0,48105.4,11.275,18.15,45253.5,2673.0,3.52,145.967
t1-2,1000.0,0.0,1.0,0.3,86400.0,640.0,639.0,639.0,1.0,3175.21,12140.0,48105.6,20.229,18.15,45233.3,2673.0,5.28,155.578
t3-1,1000.0,0.0,1.0,0.3,86400.0,659.0,418.0,441.0,241.0,33068.9,7941.0,48087.5,35.539,27.225,45194.5,2673.0,7.04,150.233
t4,1000.0,0.0,1.0,0.3,86400.0,640.0,622.0,623.0,18.0,14347.6,11817.0,48117.1,11.55,9.075,45261.2,2673.0,1.76,160.61
t7-2,1000.0,0.0,1.0,0.3,86400.0,640.0,639.0,639.0,1.0,3153.21,12140.0,48104.4,20.229,18.15,45233.3,2673.0,5.28,154.357
t12-5,1000.0,0.0,1.0,0.3,86400.0,640.0,639.0,639.0,1.0,3153.21,12140.0,48104.4,20.229,18.15,45233.3,2673.0,5.28,154.357
m16,1000.0,0.0,1.0,0.3,86400.0,640.0,639.0,639.0,1.0,3153.21,12140.0,48104.4,20.229,18.15,45233.3,2673.0,5.28,154.357
t13-1,1000.0,0.0,1.0,0.3,86400.0,640.0,639.0,639.0,1.0,3153.21,12140.0,48104.4,20.229,18.15,45233.3,2673.0,5.28,154.357
t8-1,1000.0,0.0,1.0,0.3,86400.0,640.0,639.0,639.0,1.0,3153.21,12140.0,48104.4,20.229,18.15,45233.3,2673.0,5.28,154.357
cc8,1000.0,0.0,1.0,0.3,86400.0,660.0,500.0,513.0,160.0,39891.5,9499.0,48101.0,23.8009,18.15,45226.2,2673.0,5.28,154.538
cc7,1000.0,0.0,1.0,0.3,86400.0,649.0,400.0,427.0,249.0,9228.75,7599.0,48093.4,32.3294,36.3,45192.6,2673.0,8.8,150.372
cc2,1000.0,0.0,1.0,0.3,86400.0,640.0,639.0,639.0,1.0,3175.21,12140.0,48105.6,20.229,18.15,45233.3,2673.0,5.28,155.578
cc3,1000.0,0.0,1.0,0.3,86400.0,649.0,609.0,612.0,40.0,20105.5,11570.0,48102.1,22.7581,18.15,45228.3,2673.0,5.28,154.621
ec5,1000.0,0.0,1.0,0.3,86400.0,640.0,639.0,639.0,1.0,3153.21,12140.0,48104.4,20.229,18.15,45233.3,2673.0,5.28,154.357
ec6,1000.0,0.0,1.0,0.3,86400.0,640.0,639.0,639.0,1.0,3153.21,12140.0,48104.4,20.229,18.15,45233.3,2673.0,5.28,154.357
ec4,1000.0,0.0,1.0,0.3,86400.0,640.0,639.0,639.0,1.0,3153.21,12140.0,48104.4,20.229,18.15,45233.3,2673.0,5.28,154.357
cc1,1000.0,0.0,1.0,0.3,86400.0,640.0,639.0,639.0,1.0,3176.21,12140.0,48105.6,20.229,18.15,45233.3,2673.0,5.28,155.634
t3-2,1000.0,0.0,1.0,0.3,86400.0,654.0,384.0,416.0,270.0,15159.2,7295.0,48094.8,32.4265,36.3,45192.4,2673.0,8.8,151.826
t7-1,1000.0,0.0,1.0,0.3,86400.0,640.0,639.0,639.0,1.0,3174.21,12140.0,48105.5,20.229,18.15,45233.3,2673.0,5.28,155.523
ec2,1000.0,0.0,1.0,0.3,86400.0,657.0,517.0,529.0,140.0,32974.3,9822.0,48098.9,22.7568,18.15,45228.3,2673.0,5.28,151.443
t1-2,4500.0,2.0,0.0,0.47,86400.0,653.0,283.0,322.0,370.0,12789.8,5376.0,48097.3,11.55,9.075,45261.2,2673.0,1.76,140.737
t3-1,4500.0,2.0,0.0,0.47,86400.0,653.0,305.0,341.0,348.0,13308.5,5794.0,48083.1,35.425,27.225,45194.7,2673.0,7.04,145.677
t4,4500.0,2.0,0.0,0.47,86400.0,653.0,380.0,411.0,273.0,14593.2,7219.0,48100.2,19.7477,36.3,45217.8,2673.0,8.8,144.588
ec5,4500.0,2.0,0.0,0.47,86400.0,656.0,215.0,268.0,441.0,10580.3,4084.0,48100.0,9.9,18.15,45256.2,2673.0,3.52,139.219
ec6,4500.0,2.0,0.0,0.47,86400.0,652.0,257.0,304.0,395.0,8597.51,4882.0,48101.0,11.275,18.15,45253.5,2673.0,3.52,141.588
t3-2,4500.0,2.0,0.0,0.47,86400.0,653.0,422.0,446.0,231.0,18227.8,8017.0,48091.8,32.2554,36.3,45192.8,2673.0,8.8,148.69
t1-2,5500.0,1.0,0.0,0.47,86400.0,651.0,280.0,320.0,371.0,12408.8,5319.0,48098.4,11.55,9.075,45261.2,2673.0,1.76,141.832
t3-1,5500.0,1.0,0.0,0.47,86400.0,652.0,313.0,347.0,339.0,12618.7,5946.0,48083.3,35.4431,27.225,45194.7,2673.0,7.04,145.917
t4,5500.0,1.0,0.0,0.47,86400.0,654.0,271.0,318.0,383.0,7262.31,5148.0,48085.5,32.3833,36.3,45192.5,2673.0,8.8,142.519
ec5,5500.0,1.0,0.0,0.47,86400.0,652.0,288.0,331.0,364.0,12558.0,5471.0,48100.8,9.9,18.15,45256.2,2673.0,3.52,140.003
ec6,5500.0,1.0,0.0,0.47,86400.0,649.0,246.0,294.0,403.0,5156.34,4673.0,48101.8,11.275,18.15,45253.5,2673.0,3.52,142.388
t3-2,5500.0,1.0,0.0,0.47,86400.0,654.0,358.0,391.0,296.0,15620.7,6801.0,48088.1,32.0932,36.3,45193.1,2673.0,8.8,144.751
t4,7500.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
t8-1,7500.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
cc8,7500.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
cc2,7500.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
ec5,7500.0,0.0,1.0,0.47,86400.0,649.0,420.0,443.0,229.0,10993.5,7979.0,48102.3,12.7899,18.15,45248.2,2673.0,5.28,144.889
ec6,7500.0,0.0,1.0,0.47,86400.0,647.0,413.0,442.0,234.0,3453.44,7846.0,48107.6,9.9,18.15,45256.2,2673.0,3.52,146.785
t3-2,7500.0,0.0,1.0,0.47,86400.0,660.0,634.0,634.0,26.0,44273.3,12045.0,48096.4,35.4128,27.225,45194.7,2673.0,7.04,159.032
t7-1,7500.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
t1-2,9500.0,3.0,0.0,0.3,86400.0,659.0,180.0,230.0,479.0,16823.9,3419.0,48094.1,23.751,18.15,45226.3,2673.0,5.28,147.634
t3-1,9500.0,3.0,0.0,0.3,86400.0,656.0,192.0,244.0,464.0,10596.3,3647.0,48095.2,22.55,27.225,45220.5,2673.0,7.04,144.908
t4,9500.0,3.0,0.0,0.3,86400.0,655.0,203.0,257.0,452.0,6572.75,3856.0,48086.4,23.925,27.225,45217.7,2673.0,7.04,137.495
cc8,9500.0,3.0,0.0,0.3,86400.0,653.0,191.0,247.0,462.0,2510.06,3628.0,48092.6,11.55,9.075,45261.2,2673.0,1.76,136.062
cc7,9500.0,3.0,0.0,0.3,86400.0,652.0,188.0,246.0,464.0,667.852,3571.0,48094.9,9.9,18.15,45256.2,2673.0,3.52,134.172
ec5,9500.0,3.0,0.0,0.3,86400.0,653.0,269.0,313.0,384.0,13760.8,5110.0,48100.3,11.275,18.15,45253.5,2673.0,3.52,140.934
ec6,9500.0,3.0,0.0,0.3,86400.0,656.0,248.0,291.0,408.0,16902.3,4711.0,48102.1,12.65,18.15,45250.7,2673.0,3.52,144.088
ec4,9500.0,3.0,0.0,0.3,86400.0,655.0,392.0,418.0,263.0,21356.6,7447.0,48093.5,32.4391,36.3,45192.4,2673.0,8.8,150.52
t3-2,9500.0,3.0,0.0,0.3,86400.0,653.0,317.0,356.0,336.0,12409.9,6022.0,48101.3,12.65,18.15,45250.7,2673.0,3.52,143.259
ec2,9500.0,3.0,0.0,0.3,86400.0,654.0,351.0,384.0,303.0,15481.4,6668.0,48085.6,32.3652,36.3,45192.6,2673.0,8.8,142.561
ec5,2500.0,2.0,0.0,0.3,86400.0,652.0,134.0,187.0,518.0,13125.4,2545.0,48087.9,11.55,9.075,45261.2,2673.0,1.76,131.361
ec6,2500.0,2.0,0.0,0.3,86400.0,651.0,166.0,224.0,485.0,6856.2,3153.0,48095.7,9.9,18.15,45256.2,2673.0,3.52,134.915
ec4,2500.0,2.0,0.0,0.3,86400.0,652.0,102.0,170.0,550.0,4346.19,1937.0,48092.9,11.275,18.15,45253.5,2673.0,3.52,133.462
t1-2,7000.0,0.0,1.0,0.3,86400.0,658.0,370.0,402.0,288.0,27829.0,7029.0,48107.7,11.55,9.075,45261.2,2673.0,1.76,151.174
t12-5,7000.0,0.0,1.0,0.3,86400.0,649.0,638.0,638.0,11.0,21929.9,12121.0,48093.8,35.5824,27.225,45194.4,2673.0,7.04,156.522
m16,7000.0,0.0,1.0,0.3,86400.0,639.0,639.0,639.0,0.0,1871.63,12140.0,48095.4,35.538,27.225,45194.5,2673.0,7.04,158.168
t13-1,7000.0,0.0,1.0,0.3,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
t8-1,7000.0,0.0,1.0,0.3,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
cc2,7000.0,0.0,1.0,0.3,86400.0,655.0,367.0,396.0,288.0,20019.3,6972.0,48107.9,12.8272,18.15,45248.1,2673.0,5.28,150.507
cc3,7000.0,0.0,1.0,0.3,86400.0,642.0,621.0,623.0,21.0,6685.52,11798.0,48094.2,35.42,27.225,45194.7,2673.0,7.04,156.814
ec5,7000.0,0.0,1.0,0.3,86400.0,653.0,359.0,390.0,294.0,15762.2,6820.0,48092.2,32.4598,36.3,45192.4,2673.0,8.8,149.287
ec6,7000.0,0.0,1.0,0.3,86400.0,653.0,384.0,414.0,269.0,12813.2,7295.0,48106.2,12.3095,18.15,45249.2,2673.0,5.28,148.284
ec4,7000.0,0.0,1.0,0.3,86400.0,649.0,411.0,438.0,238.0,12147.8,7808.0,48109.2,12.65,18.15,45250.7,2673.0,3.52,151.212
cc1,7000.0,0.0,1.0,0.3,86400.0,653.0,391.0,420.0,262.0,16132.1,7428.0,48109.1,9.9,18.15,45256.2,2673.0,3.52,148.343
t3-2,7000.0,0.0,1.0,0.3,86400.0,647.0,592.0,597.0,55.0,15167.0,11247.0,48094.9,35.6159,27.225,45194.3,2673.0,7.04,157.694
t7-1,7000.0,0.0,1.0,0.3,86400.0,649.0,592.0,595.0,57.0,22573.9,11247.0,48094.3,34.8933,27.225,45195.8,2673.0,7.04,156.389
ec2,7000.0,0.0,1.0,0.3,86400.0,644.0,589.0,593.0,55.0,10525.9,11190.0,48091.1,35.5928,27.225,45194.4,2673.0,7.04,153.868
t1-2,9000.0,3.0,1.0,0.001,86400.0,655.0,220.0,269.0,435.0,12823.4,4179.0,48102.9,11.55,9.075,45261.2,2673.0,1.76,146.386
t3-1,9000.0,3.0,1.0,0.001,86400.0,652.0,214.0,264.0,438.0,15274.2,4065.0,48104.7,9.9,18.15,45256.2,2673.0,3.52,143.943
t6,9000.0,3.0,1.0,0.001,86400.0,649.0,338.0,370.0,311.0,19720.2,6421.0,48107.1,11.55,9.075,45261.2,2673.0,1.76,150.552
t7-2,9000.0,3.0,1.0,0.001,86400.0,658.0,170.0,222.0,488.0,14918.5,3229.0,48108.7,9.6163,27.225,45246.3,2673.0,7.04,145.483
t9,9000.0,3.0,1.0,0.001,86400.0,652.0,259.0,304.0,393.0,12105.4,4920.0,48106.6,11.275,18.15,45253.5,2673.0,3.52,147.193
t12-5,9000.0,3.0,1.0,0.001,86400.0,659.0,174.0,226.0,485.0,16906.8,3305.0,48102.2,13.4275,27.225,45238.7,2673.0,7.04,142.807
m2,9000.0,3.0,1.0,0.001,86400.0,655.0,150.0,208.0,505.0,11418.8,2849.0,48101.5,11.275,18.15,45253.5,2673.0,3.52,142.079
m4,9000.0,3.0,1.0,0.001,86400.0,653.0,350.0,380.0,303.0,21296.5,6649.0,48111.0,12.65,18.15,45250.7,2673.0,3.52,152.931
